tweet,polaritas,sentimen
"['ngadugak', 'dijelekkanjagung', 'musim', 'panenemang', 'mahalbuat', 'blitar', 'peternak', 'ayam', 'bebek', 'beratapalagi', 'harga', 'jual', 'telur', 'rendah']",-3,Negatif
"['inget', 'teman', 'ngirit', 'doi', 'makan', 'lauknya', 'ciki', 'dilietliet', 'harga', 'cikinya', 'mahal', 'harga', 'tahutempetelor', 'beneran', 'ngirit']",10,Positif
"['beda', 'beli', 'nasi', 'lelenasi', 'pindang', 'dikasih', 'bihun', 'kering', 'sambelnya', 'bayarnya', 'diburjo', 'nasi', 'telor', 'harga', 'nasitelorsayurkering', 'sambel', 'krupuk', 'salah', 'sukunya', 'salah', 'mbaknya', 'mbandingin', 'dibandingin']",-3,Negatif
"['petani', 'jagung', 'peternak', 'ayam', 'petelur', 'sambat', 'harga', 'pakan', 'jagung', 'mahal', 'harga', 'telur', 'anjlok']",-2,Negatif
"['blitar', 'daerah', 'penghasil', 'telur', 'terbesar', 'indonesia', 'skala', 'besardari', 'tradisional', 'full', 'otomatis', 'jagung', 'komposisinya', 'persen', 'pakan', 'ayam', 'skg', 'harga', 'telur', 'dibawah', 'bep', 'jagung', 'mahal']",7,Positif
"['tuhan', 'baper', 'peternak', 'teriak', 'jagung', 'harga', 'rp', 'kg', 'pakan', 'pabrikan', 'telur', 'rpkg']",5,Positif
"['paham', 'demo', 'petani', 'jagung', 'peternak', 'ayam', 'harga', 'ayam', 'potong', 'harga', 'telur', 'jatuh', 'harga', 'ayam', 'jatuh', 'telur', 'heran', 'skarang', 'bingung', 'pagi', 'selamat', 'menunaikan', 'shalat', 'subuh']",15,Positif
"['gsp', 'harga', 'telur', 'salahkan', 'peternaknya']",-1,Negatif
"['pempek', 'radial', 'asli', 'palembang', 'pempek', 'selem', 'telor', 'lenjer', 'adaan', 'lenjer', 'kulit', 'paketan', 'harga', 'terjangkau', 'minat', 'order', 'dm']",17,Positif
"['gsp', 'kasihan', 'keblakang', 'harga', 'telur', 'blitar', 'harga', 'jagung', 'blitar', 'produsen', 'telur', 'terbesar', 'indonesia']",14,Positif
"['nhaaa', 'lempar', 'kaos', 'ternak', 'telor', 'ayam', 'blitar', 'bangkrut', 'harga', 'telor', 'jatuh', 'pabrik', 'bisnis', 'ayam', 'petelor', 'farmer', 'jual', 'pabrik', 'ayamny', 'gara', 'menutup', 'hutang', 'bankny']",-17,Negatif
"['gsp', 'aushafa', 'pendapatmu', 'harga', 'telur', 'anjlok', 'saiki']",1,Positif
"['standar', 'makan', 'warung', 'seporsi', 'harga', 'telur', 'mengherankan', 'makananku', 'jay', 'minnesota', 'isinya', 'telur', 'lauknya', 'wkwkwkwk', 'porsi', 'nasinya', 'lauk', 'sepotong']",16,Positif
"['tidak', 'apa-apa', 'outputnya', 'harga', 'jagung', 'telur', 'turun', 'ikan', 'air', 'tawar', 'turun', 'harganya', 'gambaran', 'besarnya', 'beternak', 'modal', 'jt', 'hasilnya', 'jt', 'untung', 'rugi']",15,Positif
"['mie', 'ayam', 'jamboel', 'kesini', 'gara', 'gara', 'mie', 'ayam', 'ceker', 'sayap', 'telur', 'daun', 'bawangnya', 'ambil', 'harga', 'terjangkau', 'ala', 'anak', 'kos']",-24,Negatif
"['bu', 'bansos', 'pemerintah', 'menghancurkan', 'harga', 'telur', 'infertil', 'layak', 'konsumsi', 'dijadikan', 'bansos']",1,Positif
"['salah', 'protes', 'skr', 'terpuruk', 'presiden', 'tergerak', 'hatinya', 'rakyat', 'sengsara', 'gulung', 'tikar', 'boss', 'harga', 'pakan', 'gilaan', 'harga', 'telur', 'terjun', 'bebas', 'mikirrr']",-2,Negatif
"['variasi', 'hel', 'harga', 'murah', 'serba', 'pakai', 'bonus', 'telur', 'kaya', 'beli', 'bonus', 'telur', 'rebus', 'mahal', 'kaya', 'pgi', 'sore', 'worth', 'nampol', 'cabenya', 'dikit']",15,Positif
"['twt', 'mahal', 'lebih', 'baik', 'kiloan', 'beli', 'perkilo', 'telur', 'kekny', 'untung', 'beli', 'kiloan', 'telurny', 'keciiiil', 'harga', 'harga', 'pasar', 'eeww']",18,Positif
"['tudulu', 'walaun', 'melalak', 'harga', 'telor', 'naikskrg', 'ayam', 'telor', 'dh', 'harga', 'yahudiwalaun', 'peduli', 'janji', 'kerajaan', 'melayu', 'isley']",2,Positif
"['bembeng', 'poppy', 'sby', 'nasi', 'pecel', 'lauk', 'telur', 'tempe', 'harga', 'porsi', 'disesuaikan', 'makan']",13,Positif
"['video', 'harga', 'telur', 'ayam', 'turun', 'teruk', 'penternak', 'beramal', 'rugi', 'sila', 'ambil', 'ladang', 'kitareporters', 'reporter', 'fb']",-7,Negatif
"['harga', 'telur', 'sebanding', 'harga', 'pakan']",9,Positif
"['peternak', 'wil', 'blitar', 'sebulan', 'peternak', 'merugi', 'harga', 'telur', 'murah', 'harga', 'pakan', 'mengadu', 'bawa', 'spaduk', 'memuntahkan', 'uneg', 'mewakili', 'peternak', 'isi', 'tulisan', 'cacian', 'hinaan']",-12,Negatif
"['telor', 'nggk', 'murah', 'harganya', 'mensejahterakan', 'rakyat', 'harga', 'telor', 'konsumsi', 'masyarakat', 'bekisar', 'rp', 'kg', 'harga', 'telor', 'segitu', 'mahal']",10,Positif
"['tolong', 'bebaskan', 'peternak', 'ayam', 'blitarkarena', 'mewakili', 'kawankawan', 'peternak', 'ayam', 'petelur', 'dihimpit', 'harga', 'pakan', 'mahalharga', 'telur', 'anjlokdan', 'berlanjut', 'menyebabkan', 'gulung', 'tikar', 'masal']",3,Positif
"['harga', 'telur', 'murah', 'harga', 'pakan', 'ayam', 'petelur', 'mahal', 'curhat', 'respon', 'curhat', 'anggota', 'ri', 'respon', 'zaman', 'suharto', 'pemerintah', 'menetapkan', 'harga', 'sembilan', 'bahan', 'pokok', 'harmoko', 'zaman']",9,Positif
"['poppy', 'kampungkunasi', 'pecel', 'sayurannya', 'telor', 'dadar', 'lento', 'buah', 'lempeng', 'kerupuk', 'nasi', 'cuman', 'rp', 'murah', 'kenyang', 'bangetbanyak', 'makanan', 'jawa', 'porsinya', 'harga', 'terjangkautp', 'setauku', 'jawa', 'emang', 'diajari', 'tirakat']",17,Positif
"['smua', 'harga', 'normal', 'harga', 'telur', 'turun', 'berita', 'siang']",4,Positif
"['irt', 'seneng', 'harga', 'telor', 'murah', 'jujur', 'uang', 'belanja', 'anak', 'makan', 'pakai', 'telor', 'dadar']",15,Positif
"['peternak', 'ayam', 'blitar', 'bangkrut', 'harga', 'jagung', 'mahal', 'harga', 'telur', 'ayam', 'stabil']",1,Positif
"['petani', 'peternak', 'ayam', 'petelur', 'sambat', 'harga', 'pakan', 'jagung', 'mahal', 'harga', 'telur', 'anjlok', 'sebulan', 'absurd', 'emang', 'republik', 'gagal', 'rakyat', 'kapiran', 'mung', 'sambat', 'digaruk', 'silop']",-10,Negatif
"['harga', 'makanan', 'mahal', 'protein', 'hewani', 'telur', 'daging', 'makan', 'telor', 'biji', 'bersaudara', 'periode', 'ketahanan', 'pangan', 'pikir']",8,Positif
"['culture', 'shock', 'pas', 'pindah', 'balikpapan', 'pas', 'pindah', 'harga', 'galon', 'aqua', 'mahal', 'harga', 'telur', 'perbutir', 'kg', 'disana', 'kaya', 'pribumi', 'meanwhile', 'pindah', 'sby', 'which', 'isisi', 'hahaha', 'pokonya', 'culture', 'shock', 'pindahan', 'idup']",17,Positif
"['fadli', 'harga', 'telut', 'kg', 'konsumen', 'protes', 'demo', 'pasang', 'spanduk', 'petani', 'telur', 'pesta', 'pora', 'menikmati', 'keuntungannya']",5,Positif
"['andi', 'harga', 'telur', 'tromso', 'sekilonya', 'eurokrona', 'citayam', 'rp', 'setara', 'euro']",5,Positif
"['nasi', 'gudeg', 'lauk', 'telor', 'harga', 'makannya', 'makan', 'resto', 'hotel', 'emang', 'makannya', 'disitu']",9,Positif
"['perbiji', 'kaget', 'nonton', 'berita', 'nyeritain', 'harga', 'telur', 'perkilo']",2,Positif
"['daerah', 'beda', 'emang', 'medan', 'beli', 'telur', 'bijidan', 'harganya', 'beda', 'telur', 'harga', 'samarinda', 'beli', 'telur', 'biji', 'palembang', 'beli', 'telur', 'ditimbang', 'pakai', 'kiloan']",8,Positif
"['terkejut', 'jap', 'harga', 'rm', 'semangkuk', 'mee', 'rebus', 'complete', 'daging', 'telur', 'pasembor', 'laksa', 'mee', 'kari', 'makcik', 'jual', 'rm', 'mmg', 'niat', 'sedekah', 'allahuakbar', 'gerai', 'kg', 'sg', 'badak', 'gurun', 'kedah']",2,Positif
"['dampak', 'ppkm', 'harga', 'telur', 'turun', 'peternak', 'mengeluh']",-1,Negatif
"['dampak', 'ppkm', 'harga', 'telur', 'turun', 'peternak', 'mengeluh']",-1,Negatif
"['sekilas', 'informasi', 'ayam', 'petelor', 'pedaging', 'komponen', 'makanannya', 'dedakpolarjagung', 'konsentrat', 'harga', 'jagung', 'mahal', 'harga', 'telur', 'daging', 'ayam', 'murah']",6,Positif
"['blitar', 'mantau', 'vaksin', 'mantau', 'peternak', 'rakyat', 'menjerit', 'harga', 'telor', 'hancur', 'harga', 'jagung', 'mahal']",3,Positif
"['ceritanya', 'makan', 'minimal', 'lauk', 'telor', 'lauk', 'nasi', 'padangnya', 'isinya', 'dendeng', 'paru', 'ayam', 'bakar', 'peyek', 'udang', 'hitung', 'harga', 'wkwkwkwkwk', 'kuah', 'sisanya', 'gori', 'potong', 'kacang', 'telung', 'ler', 'sambel', 'ijo', 'rong', 'sendok']",-5,Negatif
"['kurangnya', 'permintaan', 'pasar', 'telur', 'ayam', 'cabai', 'memengaruhi', 'penjualan', 'sebulan', 'harga', 'merosot', 'drastis', 'rdy']",2,Positif
"['telur', 'goreng', 'klau', 'harga', 'telur', 'goreng', 'pengsan', 'nnt']",5,Positif
"['harga', 'eceran', 'telur', 'pasar', 'kisaran', 'rbu', 'rbu', 'kilonya', 'harga', 'terendah']",-1,Negatif
"['uhii', 'pakai', 'sayur', 'lodeh', 'ayam', 'telor', 'dadar', 'eumm', 'pakai', 'sambel', 'kerupuk', 'bang', 'harga', 'kerupuk', 'langganan', 'spotify', 'premium', 'mini', 'handphone', 'download', 'favorit', 'iklan', 'seharian']",5,Positif
"['betull', 'fadlikami', 'peternak', 'merasakan', 'jagung', 'rebutan', 'pabrik', 'harga', 'jual', 'telur', 'bwh', 'hpp', 'solusi', 'jngka', 'pendek', 'impor', 'jagung', 'jagung', 'kg', 'kering', 'berat', 'peternak', 'fair', 'angka', 'petani', 'untung', 'petrnak', 'jalan']",10,Positif
"['folls', 'harga', 'telor', 'turun', 'melulu']",1,Positif
"['peternak', 'ayam', 'sdg', 'kondisi', 'terpuruk', 'harga', 'telur', 'jatuh', 'pakan', 'ayam', 'mahal', 'spanduk', 'aspirasi', 'kondisi', 'jalan', 'abang', 'peternak', 'ayam', 'tlg', 'bebaskan', 'peternak', 'ayam', 'bawa', 'spanduk']",-7,Negatif
"['harga', 'telur', 'permendag', 'satgas', 'pangan', 'turun', 'harga', 'telur', 'turun', 'sampek', 'acuan', 'permendag', 'peternak', 'merugi', 'satgas', 'menghilang', 'jagung', 'satgas', 'diam', 'tolong', 'peternak', 'rakyat', 'indonesia']",0,Positif
"['peternak', 'suaranya', 'didengar', 'nasib', 'harga', 'telur', 'turun', 'drastis', 'sebanding', 'harga', 'pakan', 'jagung', 'peternak', 'tercekik', 'pendapat', 'diringkus']",10,Positif
"['harga', 'cabe', 'murah', 'harga', 'telor', 'ikutan', 'murah', 'telor', 'sekilo', 'rebu']",14,Positif
"['harga', 'cabe', 'murah', 'harga', 'telor', 'murah']",10,Positif
"['mahal', 'beli', 'telor', 'mahal', 'pas', 'harga', 'gapernah', 'perkilo']",7,Positif
"['peternak', 'ayam', 'pedaging', 'petelur', 'butuh', 'jagung', 'makanan', 'ayam', 'harga', 'ayam', 'pedaging', 'telur', 'ayam', 'negeri', 'turun', 'nilainya', 'modal']",-3,Negatif
"['terdampak', 'ppkm', 'peternak', 'ayam', 'petelur', 'boyolali', 'jawa', 'merugi', 'harga', 'jual', 'biaya', 'produksi', 'sebanding', 'harga', 'telur', 'ribu', 'ribu', 'harga', 'pakan', 'ribu', 'ribu', 'kg', 'peternak', 'kris', 'handika', 'selasa']",1,Positif
"['guis', 'open', 'order', 'ekado', 'isian', 'telur', 'puyuh', 'dibalut', 'daging', 'ayam', 'isian', 'mozarella', 'harga', 'kpack', 'pcs', 'dom', 'malang', 'ongkos', 'kirim', 'via', 'shopee', 'pemesanan', 'dm']",-3,Negatif
"['seiring', 'ppkm', 'level', 'kabupaten', 'boyolali', 'peternak', 'ayam', 'mengeluh', 'harga', 'telur', 'ayam', 'turun']",-2,Negatif
"['imbas', 'ppkm', 'peternak', 'boyolali', 'keluhkan', 'harga', 'telur', 'ayam', 'menurun']",-6,Negatif
"['emil', 'hiii', 'mbaa', 'ijin', 'ikutan', 'paket', 'berbagi', 'nasi', 'box', 'harga', 'menu', 'nasi', 'udukkuning', 'orek', 'tempe', 'bihun', 'telor', 'balado', 'krupuk', 'dom', 'jakarta']",18,Positif
"['cabai', 'telor', 'anjlogzh', 'kenaikan', 'harga', 'pakan', 'ayam', 'dibarengi', 'diimbangi', 'harga', 'telur', 'cenderung', 'mengalami', 'penurunan', 'peternak', 'bingung', 'kondisi']",4,Positif
"['kmi', 'kalimantan', 'makan', 'mahal', 'telur', 'ceplok', 'rebus', 'dadar', 'condiment', 'bkan', 'lauk', 'kmi', 'pantang', 'mkan', 'murah', 'harga', 'rbrb', 'sbngkus', 'nyampe', 'jawa', 'nasi', 'padang', 'isinya', 'lauk', 'bijisambelsayur', 'daun', 'singkong', 'harganya', 'stress', 'berat']",6,Positif
"['cetakan', 'telur', 'bermotif', 'harga', 'pcs']",0,Positif
"['jokowi', 'perkumpulan', 'peternak', 'petelur', 'susahan', 'dimana', 'harga', 'telur', 'murah', 'harga', 'pakan', 'melambung', 'tolong']",14,Positif
"['telur', 'harga', 'mat', 'naya']",3,Positif
"['kerajaan', 'tukar', 'harga', 'telur', 'minyak', 'masak', 'nak', 'turun', 'test', 'kit', 'turunkan', 'harga', 'minyak', 'masak', 'telur']",10,Positif
"['ketua', 'perhimpunan', 'insan', 'perunggasan', 'rakyat', 'pinsar', 'indonesia', 'singgih', 'januratmoko', 'mengatakanharga', 'telur', 'ayamanjlok', 'rp', 'riburp', 'ribu', 'kilogram', 'kgharga', 'telurayam', 'turun', 'kondisi', 'normal', 'berkisar', 'rp', 'riburp', 'ribu', 'kg']",2,Positif
"['doang', 'harga', 'modalnya', 'telor', 'marginnya', 'tipis', 'banget']",6,Positif
"['pantau', 'harga', 'ayam', 'je', 'telur', 'ayam', 'pastikan', 'rakyat', 'makanan', 'meja']",7,Positif
"['pasar', 'leuwiliang', 'city', 'pagi', 'beli', 'ribu', 'kg', 'dramaga', 'agen', 'telor', 'harga', 'ribu', 'kg']",3,Positif
"['harga', 'telur', 'ayam', 'anjlok', 'rp', 'riburp', 'ribu', 'kg']",-3,Negatif
"['harga', 'telur', 'turun', 'dh', 'takkan', 'pakai', 'gred', 'kot']",3,Positif
"['pempek', 'radial', 'asli', 'palembang', 'pempek', 'selem', 'telor', 'lenjer', 'adaan', 'lenjer', 'kulit', 'paketan', 'harga', 'terjangkau', 'minat', 'order', 'dm']",17,Positif
"['jawa', 'september', 'wib', 'komoditas', 'telur', 'bawang', 'merah', 'bawang', 'putih', 'mengalami', 'penurunan', 'harga', 'komoditas', 'mengalami', 'kenaikan', 'harga']",8,Positif
"['gerai', 'prihatin', 'rakyat', 'taman', 'tanjung', 'minyak', 'perdana', 'meneruskan', 'penjualan', 'makanan', 'basah', 'ayam', 'telur', 'kentang', 'dijual', 'harga', 'rm', 'set', 'dilaksanakan', 'pandu']",12,Positif
"['informasi', 'harga', 'pangan', 'dki', 'jakarta', 'september', 'wib', 'cabe', 'merah', 'cabe', 'rawit', 'telur', 'bawang', 'putih', 'mengalami', 'penurunan', 'harga']",2,Positif
"['ohiyaaa', 'jogja', 'buruan', 'mirota', 'harga', 'telur', 'muraah', 'kg']",4,Positif
"['saksikan', 'anjlok', 'harga', 'telur', 'pecah', 'program', 'inews', 'siang', 'selasa', 'september', 'inews']",-2,Negatif
"['kadang', 'niaga', 'pastry', 'products', 'main', 'taram', 'lepas', 'letak', 'harga', 'mahal', 'ingredients', 'bagus', 'tipu', 'customer', 'telur', 'gred', 'relatively', 'mahal', 'regardless', 'size']",9,Positif
"['top', 'news', 'koran', 'rakyat', 'merdeka', 'harga', 'telur', 'ayam', 'anjlok', 'peternak', 'menjerit']",-1,Negatif
"['komoditas', 'mengalami', 'penurunan', 'harga', 'telur', 'ayam', 'broiler', 'cabe', 'merah', 'keriting']",1,Positif
"['harga', 'anjlok', 'peternak', 'telur', 'menjerit', 'sidoarjo']",-4,Negatif
"['fess', 'ditempat', 'ku', 'ditambah', 'pakai', 'telor', 'harga']",3,Positif
"['pagi', 'beli', 'telul', 'kg', 'harga', 'harga', 'telur', 'tertinggi']",12,Positif
"['harga', 'telur', 'emang', 'turun', 'banget', 'ibok', 'masak', 'aneka', 'masakan', 'bahan', 'telur']",10,Positif
"['harga', 'cabe', 'telor', 'turun', 'request', 'lagunya', 'nuca', 'judulnya', 'kagum', 'terimakasih']",14,Positif
"['harga', 'anjlok', 'peternak', 'telur', 'menjerit']",-4,Negatif
"['blora', 'erat', 'harga', 'pasar', 'paham', 'petani', 'cabai', 'paham', 'menaruh', 'telur', 'keranjang', 'video', 'lahan', 'dibilang', 'hedon', 'sah', 'sah', 'pas', 'terpuruk', 'ngamuk']",6,Positif
"['harga', 'telur', 'terjun', 'bebas', 'peternak', 'lamongan', 'lelang', 'ayam', 'produktif', 'warga', 'telur', 'gratis']",5,Positif
"['harga', 'telur', 'terjun', 'bebas', 'peternak', 'lamongan', 'lelang', 'ayam', 'produktif', 'warga', 'telur', 'gratis']",5,Positif
"['berinovasi', 'sii', 'menggangu', 'keseimbangan', 'nilai', 'gizi', 'makanan', 'mengganti', 'protein', 'karbo', 'solusi', 'dirasa', 'ayam', 'mahal', 'ganti', 'telur', 'tempe', 'sumber', 'protein', 'harga', 'terjangkau']",25,Positif
"['pempek', 'radial', 'asli', 'palembang', 'pempek', 'selem', 'telor', 'lenjer', 'adaan', 'lenjer', 'kulit', 'paketan', 'harga', 'terjangkau', 'minat', 'order', 'dm']",17,Positif
"['harga', 'telur']",3,Positif
"['senin', 'sudirman', 'luhkan', 'kabupaten', 'pinrang', 'kub', 'padaidi', 'ds', 'mattiro', 'tasi', 'melaporkan', 'tangkapan', 'telur', 'ikan', 'terbang', 'september', 'kg', 'harga', 'kering', 'kg', 'maros']",-1,Negatif
"['kesimpulannya', 'tanihub', 'harga', 'oke', 'pelayanan', 'cocok', 'beli', 'sembilan', 'bahan', 'pokok', 'tingkat', 'sensitivitasnya', 'rendah', 'beras', 'telur', 'direfund', 'datengnya', 'planning', 'masak', 'terganggu', 'substitusinya', 'gampang']",15,Positif
"['harga', 'telur', 'terjun', 'bebas', 'peternak', 'lamongan', 'lelang', 'ayam', 'produktif', 'warga', 'telur', 'gratis']",5,Positif
"['voucher', 'bombastis', 'harga', 'murah', 'dibanding', 'lengkap', 'sayur', 'buah', 'telor', 'seafood', 'beras', 'dibanding', 'ecommerce', 'sejenis', 'cuman', 'sayangnya', 'buah', 'potong', 'dimana', 'pasarnow', 'berries', 'dimana', 'sayurbox']",24,Positif
"['mie', 'ayam', 'murah', 'kayaknya', 'pakainya', 'ayam', 'petelur', 'afkir', 'ayam', 'produksi', 'telur', 'harga', 'ayam', 'afkir', 'murah', 'dibanding', 'ayam', 'broiler']",-1,Negatif
"['join', 'pinned', 'sayang', 'lumayan', 'beli', 'seblakbaksocirengcilokcilurcimolmie', 'ayames', 'krimsari', 'rotisusukleponputu', 'ayusatenasi', 'bungkustelur', 'gulungtahu', 'bulatteh', 'kotakcimory', 'kenyotemaspesawatrumahtanahmobilharga', 'dirietc', 'dahla', 'pokoknya', 'lupa', 'join', 'yank']",8,Positif
"['beli', 'rice', 'cooker', 'ukuran', 'liter', 'masak', 'sayur', 'masak', 'nasi', 'goreng', 'telor', 'dan', 'lain-lain', 'helps', 'lot', 'harga', 'beli', 'beras', 'budget', 'kilobulan', 'belajar', 'masak', 'bumbu', 'racik', 'pakai']",18,Positif
"['bakso', 'beranak', 'gayeng', 'salah', 'menu', 'unik', 'bakso', 'beranak', 'bakso', 'kecilkecil', 'telur', 'adonan', 'bakso', 'bakso', 'beranak', 'gayeng', 'buka', 'wib', 'harga', 'rp', 'rpmenu']",7,Positif
"['telur', 'sepapan', 'harga', 'barang', 'bakery', 'harga', 'nak', 'stay', 'harga', 'nak', 'nak', 'naikkan', 'harga', 'jugak']",13,Positif
"['harga', 'telur', 'ayam', 'lamongan', 'terjun', 'bebas', 'peternak', 'ayam', 'petelur', 'lamongan', 'kecewa', 'memilih', 'membagikan', 'gratis', 'telur', 'hasil', 'ternaknya', 'warga', 'sad']",-1,Negatif
"['keinget', 'harga', 'telor', 'lumayan', 'nylurut', 'kemarin']",2,Positif
"['harga', 'telur', 'anjlok', 'peternak', 'blitar', 'terancam', 'rugi']",-10,Negatif
"['harga', 'telur', 'ayam', 'anjlok', 'peternak', 'gresik', 'pilih', 'bagikan', 'kilogram', 'telur', 'jalanan']",-7,Negatif
"['harga', 'telur', 'ayam', 'anjlok', 'peternak', 'gresik', 'pilih', 'bagikan', 'kilogram', 'telur', 'jalanan']",-7,Negatif
"['harga', 'telor', 'uda', 'turun', 'kkg', 'kayaknya', 'uda', 'rasain', 'harga', 'telor', 'seginian']",1,Positif
"['bayar', 'ringgit', 'sekeping', 'muka', 'sedih', 'je', 'maybe', 'expect', 'rm', 'on', 'the', 'way', 'nak', 'patah', 'harga', 'telur', 'muka', 'redha', 'je', 'harga', 'telur']",-2,Negatif
"['komoditi', 'mengalami', 'penurunan', 'harga', 'telur', 'ayam', 'broiler', 'cabe', 'merah', 'keriting', 'cabe', 'rawit', 'merah']",3,Positif
"['populer', 'peternak', 'telur', 'pilih', 'berbagi', 'harga', 'anjlok', 'penganiaya', 'anak', 'gowa', 'tersangka', 'via', 'id']",0,Positif
"['kebenaran', 'perkataan', 'pm', 'berotak', 'telor', 'penyu', 'moolembu', 'bantuan', 'rakyat', 'disalurkan', 'sebagai', 'berikut', 'kotoran', 'najis', 'makan', 'padan', 'muka', 'percayakan', 'pemyoo', 'takde', 'harga', 'pengkhianat', 'umno']",-5,Negatif
"['sulawesi', 'jualan', 'pastel', 'harga', 'seribu', 'allah', 'ajakah', 'untungnya', 'jajanan', 'seribuan', 'tabok', 'luini', 'banget', 'isi', 'telurmiesingkong', 'ayam', 'cincang', 'saosnya', 'tuhan', 'perut', 'banget']",21,Positif
"['pempek', 'radial', 'asli', 'palembang', 'pempek', 'selem', 'telor', 'lenjer', 'adaan', 'lenjer', 'kulit', 'paketan', 'harga', 'terjangkau', 'minat', 'order', 'dm']",17,Positif
"['harga', 'telur', 'anjlok', 'pelaku', 'usaha', 'sebar', 'ratusan', 'kilogram', 'telur', 'warga']",-2,Negatif
"['bb', 'masak', 'mmg', 'bazir', 'eat', 'twice', 'nasi', 'goreng', 'telur', 'xkan', 'je', 'mesti', 'nak', 'mkn', 'sardine', 'lauk', 'sikit', 'nak', 'nak', 'harga', 'mcm', 'mkn', 'kat', 'masak', 'home', 'jimat', 'masak', 'sekeluarga']",10,Positif
"['harga', 'ayam', 'telur']",1,Positif
"['ikat', 'rambut', 'lucu', 'bentuk', 'telur', 'gaya', 'korea', 'wanita', 'harga']",7,Positif
"['guis', 'harga', 'telor', 'ayam', 'dom', 'kg', 'domku']",1,Positif
"['uncover', 'enaakk', 'mangkal', 'superindo', 'jakal', 'harga', 'telur', 'kenyang']",6,Positif
"['harga', 'telur', 'ayam', 'terlampau', 'berkuasa', 'kisah', 'jer', 'gred']",0,Positif
"['pempek', 'radial', 'asli', 'palembang', 'pempek', 'selem', 'telor', 'lenjer', 'adaan', 'lenjer', 'kulit', 'paketan', 'harga', 'terjangkau', 'minat', 'order', 'dm']",17,Positif
"['aihhh', 'beriye', 'duk', 'lowball', 'dahla', 'barang', 'sealed', 'retail', 'price', 'mintak', 'harga', 'seken', 'mcm', 'pakai', 'setahun', 'telur']",6,Positif
"['buset', 'harga', 'telor', 'seperempat']",3,Positif
"['harga', 'jatuh', 'peternak', 'bagikan', 'telur', 'pemulung', 'gresik']",6,Positif
"['fess', 'gini', 'wktu', 'ojt', 'beli', 'nasi', 'bungkus', 'martabak', 'beli', 'telor', 'harga', 'ohh', 'sulawesi', 'sungguh', 'indah', 'mahal']",17,Positif
"['bapakbapak', 'terhormat', 'harga', 'telur', 'murah', 'harga', 'pakan', 'ayam', 'petelur', 'mahal', 'tolong', 'peternak', 'perhatikan', 'gulung', 'tikar', 'ri']",16,Positif
"['musim', 'durian', 'harga', 'yahudi', 'habis', 'musim', 'cempedak', 'harga', 'firaun', 'pulak', 'sebijik', 'rm', 'telur', 'cempedak']",7,Positif
"['yaallah', 'mama', 'pesanan', 'catering', 'pengen', 'isinya', 'nasi', 'uduk', 'ayam', 'bakar', 'telur', 'balado', 'capcay', 'kentang', 'balado', 'perkedel', 'jagung', 'kerupuk', 'buah', 'pikir', 'ajg', 'segitu', 'pengen', 'harga', 'dus', 'mahal']",19,Positif
"['beli', 'cabe', 'telur', 'harga']",3,Positif
"['sibuk', 'harga', 'kit', 'ujian', 'rtk', 'antigen', 'covid', 'harga', 'telur', 'sepapan', 'gred', 'pasaran', 'nauzubillah']",11,Positif
"['segitu', 'mie', 'ayam', 'extra', 'ayam', 'ft', 'bakso', 'telur', 'dipatok', 'harga', 'minum']",-7,Negatif
"['semalam', 'menjenguk', 'harga', 'telur', 'rm', 'gred', 'rm', 'gred', 'nasihat', 'beli', 'je', 'gred', 'meniaga', 'je', 'pakai', 'gred']",-3,Negatif
"['mingguan', 'harga', 'telor', 'kilo', 'minimal', 'order', 'kg', 'ongkos', 'kirim', 'daerah', 'sawojajar']",2,Positif
