tweet,polaritas,sentimen
"['harga', 'telur', 'canak', 'baking', 'gred', 'dh', 'murah', 'gila', 'jual', 'harap', 'cust', 'paham', 'lh', 'telur', 'je', 'tepung', 'coklat', 'mcm', 'haih']",9,Positif
"['dagang', 'jerit', 'telur', 'ayam', 'alami', 'turun', 'harga']",-4,Negatif
"['harga', 'ayam', 'telur', 'demand', 'over', 'supply']",1,Positif
"['temu', 'suroto', 'tuju', 'bentang', 'poster', 'tulis', 'jokowi', 'bantu', 'ternak', 'beli', 'jagung', 'harga', 'wajar', 'telur', 'murah']",20,Positif
"['gatau', 'faktor', 'harga', 'telor', 'turun', 'telor', 'murah', 'demand', 'telor', 'kota', 'kota', 'kurang', 'telor', 'sebar', 'daerah', 'daerah', 'analisa', 'bodoh', 'rebu', 'turun']",-4,Negatif
"['harga', 'telor', 'anjlok', 'ternak', 'gultik', 'ternak', 'bangkrut', 'harga', 'pakan', 'stay', 'harga', 'jual', 'turun', 'banyak', 'turun', 'makan', 'mie', 'pakai', 'tidak', 'ada', 'uang', 'telor', 'business']",3,Positif
"['mitochiba', 'magic', 'chopper', 'pasang', 'pisau', 'halus', 'daging', 'cepat', 'kapasitas', 'liter', 'daya', 'watt', 'fungsi', 'giling', 'halus', 'tumbuk', 'kocok', 'telur', 'adon', 'harga', 'rp']",3,Positif
"['mufc', 'harusnyaa', 'surosodi', 'spanduk', 'tulis', 'turun', 'harga', 'telur', 'harga', 'telur', 'jujur', 'banget', 'ungkap', 'isi', 'hati', 'siasat', 'pimpin']",19,Positif
"['box', 'simpan', 'telur', 'butir', 'harga', 'link']",0,Positif
"['dasar', 'pantau', 'harga', 'pasar', 'rakyat', 'kota', 'bandung', 'harga', 'ratarata', 'butuh', 'pokok', 'senin', 'september', 'komoditas', 'alami', 'turun', 'harga', 'daging', 'ayam', 'broilertelur', 'ayam', 'broilercabe', 'merah', 'keriting', 'bawang', 'merah']",7,Positif
"['ubah', 'iklim', 'ubah', 'naik', 'harga', 'butuh', 'pokok', 'siapsiap', 'bawang', 'cabai', 'tomat', 'beras', 'gula', 'garam', 'telur', 'dan', 'terus', 'istimewa', 'langka']",-3,Negatif
"['bayar', 'sekian', 'milyar', 'bayar', 'pakai', 'barang', 'harga', 'pasar', 'utang', 'bayar', 'pakai', 'telor', 'kg', 'harga', 'warung', 'pas', 'bayar', 'ternak', 'telur', 'jual', 'kepul', 'harga', 'beli', 'pasar']",15,Positif
"['bang', 'menteri', 'tolong', 'harga', 'telur', 'tangan', 'harga', 'cabe', 'terjun', 'bebas', 'urus', 'sehat', 'serah', 'jabat', 'perintah', 'daerah', 'kabupaten', 'propinsi', 'memang', 'daerah', 'pimpin', 'urus', 'tugas', 'harga', 'telur', 'dan', 'lain']",8,Positif
"['pempek', 'radial', 'asli', 'palembang', 'pempek', 'lem', 'telor', 'lenjer', 'ada', 'lenjer', 'kulit', 'paket', 'harga', 'jangkau', 'minat', 'order', 'dm']",17,Positif
"['steakholders', 'kait', 'regulasi', 'tetap', 'harga', 'ecer', 'tinggi', 'produk', 'industri', 'sangga', 'terna', 'tani', 'tetap', 'het', 'telor', 'jamin', 'usaha', 'batas', 'harga', 'jagung', 'tinggi', 'kisar', 'jagung', 'terjun']",14,Positif
"['kilas', 'rugi', 'ternak', 'telur', 'sebab', 'murah', 'harga', 'telur', 'mahal', 'harga', 'jagung', 'jagung', 'butuh', 'ternak', 'gantung', 'konsentrat', 'doc', 'obat', 'obat', 'vaksin', 'harga', 'sangata', 'mahal', 'kendali']",-2,Negatif
"['sesal', 'presiden', 'putus', 'instan', 'tolong', 'ternak', 'telur', 'korban', 'tani', 'ideal', 'harga', 'jagung', 'tetap', 'kisar', 'kg', 'tani', 'oleh', 'hasil', 'jtbln', 'tani', 'beli', 'telur']",20,Positif
"['sumpah', 'kelakar', 'benda', 'melayu', 'benda', 'cakap', 'letak', 'telur', 'letak', 'telur', 'save', 'telur', 'harga', 'charge', 'je', 'dengki', 'bijak', 'letak']",2,Positif
"['ngomong-ngomong', 'harga', 'telor', 'kilo', 'gajualan', 'pantau', 'toko', 'telor']",5,Positif
"['perempuan', 'suka', 'heboh', 'langit', 'pokok', 'harga', 'telor', 'turun', 'need', 'this', 'day']",11,Positif
"['yallah', 'kaya', 'ovt', 'melulu', 'harga', 'telor', 'minggu', 'beda', 'minggu']",0,Positif
"['ceplok', 'dadar', 'ampir', 'beda', 'belah', 'pdhl', 'telor', 'ceplok', 'essential', 'bayar', 'harga', 'mahal', 'belah']",-7,Negatif
"['sekolah', 'rendah', 'burger', 'telur', 'rm', 'burger', 'dagingayam', 'rm', 'burger', 'special', 'rm', 'gila', 'jalan', 'harga', 'burger']",8,Positif
"['olput', 'pilih', 'pilih', 'tani', 'jagung', 'senyum', 'harga', 'jual', 'jagung', 'tingkat', 'ternak', 'unggas', 'jerit', 'pilih', 'ternak', 'unggas', 'senyum', 'harga', 'jagung', 'pakan', 'ternak', 'unggas', 'turun', 'pilih', 'konsumen', 'jerit', 'harga', 'telur', 'daging', 'unggas']",0,Positif
"['kedai', 'tempt', 'burger', 'pon', 'bincang', 'nak', 'naik', 'harga', 'hrga', 'bahan', 'mentah', 'telur', 'ayam', 'ngn', 'minyak']",1,Positif
"['day', 'sep', 'gatau', 'lupa', 'sabtu', 'kue', 'hasil', 'manis', 'banget', 'kacau', 'malemnya', 'bocil', 'inap', 'dua', 'ramai', 'kamar', 'sobiku', 'dateng', 'nanyain', 'harga', 'wedding', 'uuuuuuu', 'sebentar', 'genk', 'pecah', 'telor', 'pict', 'sajen', 'bocil']",10,Positif
"['yahhh', 'tenang', 'mbak', 'pecel', 'ayam', 'bebek', 'usus', 'kulit', 'soto', 'ayam', 'tempe', 'telor', 'harga', 'cocok', 'kantong', 'pas', 'tanggal', 'tua']",1,Positif
"['harga', 'telor', 'turun', 'bentuk', 'tubuh', 'maksimal', 'asupan', 'protein']",7,Positif
"['coba', 'makan', 'telur', 'slur', 'variatif', 'harga', 'trjangkau', 'slur']",6,Positif
"['gratis', 'fasilitas', 'lengkap', 'harga', 'gratis', 'habis', 'besok', 'bisul', 'banyak', 'makan', 'telur']",18,Positif
"['pmt', 'kg', 'harga', 'telur', 'ayammya', 'lotte', 'grosir', 'rp', 'bawah', 'harga', 'batas', 'ternak', 'telur', 'ayam', 'indogrosir', 'besok', 'pesan', 'mama', 'tan', 'reshuffle']",5,Positif
"['jajan', 'makan', 'harga', 'standar', 'jogja', 'beras', 'kkg', 'telur', 'kkg', 'telur', 'kkg', 'sayur', 'anhari', 'tempe', 'papan', 'biji', 'beli', 'beras', 'kg', 'telur', 'kg', 'sayur', 'beli', 'tidak', 'apa', 'tempe', 'yok']",9,Positif
"['jual', 'harga', 'nasi', 'goreng', 'makan', 'bayangin', 'nasi', 'goreng', 'telor', 'ceplok', 'harga', 'lonjak', 'sanasini', 'gin', 'naikin', 'wajar', 'banget', 'recommended']",18,Positif
"['beli', 'martabak', 'langgan', 'edisi', 'tebal', 'sedap', 'heran', 'kait', 'telur', 'harga', 'rbkg']",17,Positif
"['mongomong', 'nasi', 'goreng', 'jogja', 'ku', 'coba', 'nasi', 'goreng', 'harga', 'semangkok', 'full', 'pakai', 'telur', 'dadar', 'tomat', 'timun', 'sambel', 'muanteb', 'goreng', 'batok', 'kelapa', 'bakar', 'masak', 'anak', 'smk', 'jurus', 'tata', 'boga', 'enaaak', 'gila', 'harga', 'ttep']",19,Positif
"['tahan', 'raja', 'menteri', 'kpdnhep', 'mana', 'harga', 'ayam', 'lambung', 'harga', 'telur', 'ingat', 'harga', 'katak', 'je', 'mahal']",13,Positif
"['jagung', 'harga', 'mahalemak', 'emak', 'marah', 'marahharga', 'telor', 'mahal', 'emak', 'emak', 'marah', 'marahharga', 'daging', 'ayam', 'mahal', 'emak', 'emak', 'marah', 'marahbener', 'benrr', 'power', 'emak', 'emak', 'susah', 'erti']",-15,Negatif
"['telur', 'mumpunh', 'turun', 'harga', 'telur']",4,Positif
"['harga', 'telor', 'anjlok', 'banget', 'kasi', 'ternak']",-3,Negatif
"['semarang', 'jual', 'telur', 'keliling', 'harga', 'kg']",4,Positif
"['being', 'pikir', 'endoglover', 'bahagia', 'harga', 'telor', 'murah', 'murah', 'gin', 'kasi', 'ternak']",11,Positif
"['sisa', 'luar', 'listrik', 'air', 'kompor', 'listrik', 'rice', 'cooker', 'masak', 'putar', 'telurtofujamurayam', 'potongrange', 'harga', 'protein', 'pasar', 'pls', 'supermarket', 'sayur']",-7,Negatif
"['ada', 'respon', 'fenomena', 'harga', 'telur', 'biar', 'ada', 'program', 'darurat', 'tri', 'hebat', 'mlutfi', 'urus', 'mall', 'kmrin', 'utama', 'benah', 'direshuffle', 'menteri']",19,Positif
"['jawab', 'harga', 'telor', 'murah', 'serbu', 'impor']",9,Positif
"['beli', 'telur', 'solo', 'harga', 'kandang']",7,Positif
"['ternak', 'ayam', 'putar', 'harga', 'pakan', 'harga', 'telur', 'daging', 'ayam', 'jaman', 'suharto', 'sekaranguntung', 'suroto', 'ketemu', 'jkw', 'perhati', 'menteri', 'solosi']",-1,Negatif
"['harga', 'nasi', 'goreng', 'porsi', 'murah', 'cuman', 'makan', 'masak', 'beras', 'tinggal', 'beli', 'telor', 'kg', 'bumbu', 'habis']",27,Positif
"['tan', 'mendag', 'koordinasi', 'urus', 'harga', 'jagung', 'harga', 'telur', 'ayam', 'koordinasi', 'barang', 'langka', 'negeri', 'selesai', 'aku', 'prestasi', 'buru', 'maju']",6,Positif
"['surabaya', 'rbkg', 'sedih', 'kadang', 'liat', 'harga', 'telur', 'hancur']",2,Positif
"['minggu', 'kliling', 'ternak', 'blitar', 'diri', 'harga', 'telor', 'kandang', 'rp', 'rbkg']",2,Positif
"['telur', 'ayam', 'negeri', 'ecer', 'rpkg', 'bsd', 'harga', 'kandang']",-1,Negatif
"['kurakura', 'kasih', 'sayur', 'gilir', 'kasih', 'ayam', 'telur', 'omega', 'diabisin', 'curiga', 'diemdiem', 'suka', 'googling', 'harga', 'bahan', 'pangan']",6,Positif
"['pempek', 'radial', 'asli', 'palembang', 'pempek', 'lem', 'telor', 'lenjer', 'ada', 'lenjer', 'kulit', 'paket', 'harga', 'jangkau', 'minat', 'order', 'dm']",17,Positif
"['cerita', 'malam', 'keluh', 'harga', 'gabah', 'telur', 'turun', 'mengsedih', 'bisaki']",5,Positif
"['harga', 'injun', 'batas', 'makan', 'ngomong-ngomong', 'cilor', 'telur', 'gulung', 'tauu']",-2,Negatif
"['telor', 'harga']",3,Positif
"['harga', 'telor', 'turun', 'harga', 'martabak', 'special', 'ribu']",11,Positif
"['nasi', 'goreng', 'diri', 'daerah', 'bratang', 'surabaya', 'suka', 'nasi', 'goreng', 'cenderung', 'manis', 'sippp', 'harga', 'pelit', 'telor']",18,Positif
"['telor', 'asin', 'bahan', 'baku', 'telor', 'bebek', 'pilih', 'garam', 'yodium', 'merek', 'arjuna', 'ireng', 'isi', 'kemas', 'butir', 'pack', 'sertifikat', 'iumk', 'pkp', 'harga', 'kemas', 'rp', 'telor', 'asin', 'rebus', 'rp', 'telor', 'asin', 'bakar', 'daerah', 'produksi', 'jakarta', 'timur', 'mesan']",8,Positif
"['mimpi', 'semalem', 'harga', 'telur', 'kkg', 'shock', 'banget', 'sumpah', 'pas', 'harga', 'jalan']",15,Positif
"['faktor', 'sii', 'harga', 'jagung', 'korelasi', 'naik', 'hrga', 'jagung', 'harga', 'telur', 'sikap', 'tani', 'jagung', 'harap', 'hrga', 'jagung', 'stabil', 'ujung', 'impor', 'kasi', 'tani', 'jagung']",5,Positif
"['pecel', 'mbak', 'pur', 'jalan', 'nusa', 'barong', 'harga', 'pakai', 'telur', 'sambel', 'pecel', 'kentel', 'sayur', 'kreskres', 'sabtuminggu', 'ramai', 'poll']",4,Positif
"['contoh', 'jual', 'nasi', 'lemak', 'timun', 'telur', 'jual', 'nasi', 'minyak', 'dagang', 'acar', 'timun', 'jual', 'kuih', 'karipap', 'inti', 'angin', 'too', 'small', 'harga', 'mahal', 'jual', 'kuih', 'burger', 'malaysia', 'without', 'enough', 'sambal', 'timun']",10,Positif
"['perintah', 'harga', 'telur', 'daging', 'merosot', 'ulang', 'solusi']",-3,Negatif
"['harga', 'telur', 'ayam', 'ras', 'minggu', 'september', 'harga', 'stabil', 'aksaraintimes']",7,Positif
"['ternak', 'tuju', 'harga', 'pakan', 'banding', 'sm', 'harga', 'telur', 'kualitas', 'pakan', 'jelek', 'banget', 'skrng', 'ternak', 'gulung', 'tikar', 'simalakama', 'impor', 'ternak', 'bantu', 'tani', 'impor', 'ternak', 'mati']",22,Positif
"['top', 'news', 'koran', 'rakyat', 'merdeka', 'pulang', 'istana', 'suroto', 'digeruduk', 'emakemak', 'harga', 'jagung', 'turun', 'nunggu']",10,Positif
"['harga', 'jagung', 'turun', 'harga', 'telur', 'stabil']",10,Positif
"['siregar', 'fatih', 'anakkolong', 'mrt', 'juang', 'ri', 'sajak', 'indikasi', 'adadaya', 'beli', 'masyarakat', 'menurunharga', 'telor', 'turun', 'beli', 'dilapangancebong', 'senggama', 'kolam']",9,Positif
"['fess', 'harga', 'dijogja', 'nasi', 'box', 'lauk', 'ayam', 'paha', 'sambel', 'grng', 'krecektelur', 'gudeg', 'buah', 'pisang', 'snacknya', 'lemper', 'risol', 'kacang', 'mama', 'jual', 'tawar', 'beli']",6,Positif
"['bandung', 'september', 'kirim', 'harga', 'telur', 'blitar', 'terima', 'kota', 'bandung', 'harga', 'rp', 'sekian', 'terimakasih']",12,Positif
"['pempek', 'radial', 'asli', 'palembang', 'pempek', 'lem', 'telor', 'lenjer', 'ada', 'lenjer', 'kulit', 'paket', 'harga', 'jangkau', 'minat', 'order', 'dm']",17,Positif
"['anggap', 'tinggal', 'gaji', 'tanggal', 'telur', 'kg', 'butir', 'beras', 'kg', 'grade', 'indomie', 'bks', 'tempe', 'balok', 'tepung', 'tempe', 'cabe', 'bamer', 'baput', 'kangkung', 'bayem', 'total', 'harga', 'jakarta']",-2,Negatif
"['telor', 'harga', 'mati']",7,Positif
"['tuju', 'bgi', 'badan', 'khas', 'kawal', 'harga', 'mcm', 'ikan', 'sayur', 'telur', 'belacan', 'make', 'sure', 'mnde', 'tk', 'perform', 'bazirkan', 'duit', 'rakyat', 'errr', 'tiberr']",8,Positif
"['masak', 'anggap', 'gas', 'listrik', 'mas', 'beli', 'beras', 'kg', 'harga', 'mahal', 'warung', 'rbkg', 'telur', 'kg', 'rprb', 'isi', 'butir', 'sisa', 'pegang', 'harihari']",0,Positif
"['coba', 'hidup', 'masak', 'beras', 'liter', 'makan', 'minggu', 'butuh', 'liter', 'liter', 'harga', 'telur', 'kilo', 'isi', 'biji', 'ayam', 'salah', 'ekor', 'total', 'sisa', 'bumbu', 'ngerokok']",-1,Negatif
"['guis', 'open', 'order', 'ekado', 'isi', 'telur', 'puyuh', 'balut', 'daging', 'ayam', 'isi', 'mozarella', 'harga', 'kpack', 'pcs', 'dom', 'malang', 'ongkos', 'kirim', 'via', 'shopee', 'mesan', 'dm']",-3,Negatif
"['purwakarta', 'september', 'kirim', 'harga', 'telur', 'blitar', 'terima', 'kota', 'purwakarta', 'harga', 'rp', 'sekian', 'terimakasih']",14,Positif
"['karawang', 'timur', 'september', 'kirim', 'harga', 'telur', 'blitar', 'terima', 'kota', 'karawang', 'timur', 'harga', 'rp', 'sekian', 'terimakasih']",14,Positif
"['fess', 'open', 'order', 'ekado', 'isi', 'telur', 'puyuh', 'balut', 'daging', 'ayam', 'isi', 'mozarella', 'harga', 'isi', 'telur', 'puyuh', 'kpcs', 'isi', 'mozarella', 'kpcs', 'dom', 'malang', 'ongkos', 'kirim', 'via', 'shopee', 'mesan', 'dm']",1,Positif
"['mesti', 'cobain', 'nasi', 'telor', 'super', 'spesial', 'pedas', 'warung', 'mama', 'gofood', 'harga']",9,Positif
"['pedes', 'astha', 'jual', 'pesan', 'astha', 'tuan', 'rogoh', 'saku', 'uang', 'lembar', 'pas', 'harga', 'telor', 'gulung', 'beli']",6,Positif
"['harga', 'telur', 'anjlok', 'telur', 'ginu', 'ternak', 'pusing']",-5,Negatif
"['anjlok', 'harga', 'telur', 'ayam', 'ras', 'cek', 'harga', 'lengkap']",-2,Negatif
"['ayam', 'mahal', 'sila', 'makan', 'benda', 'ayam', 'pasar', 'basah', 'mahal', 'sila', 'beli', 'pasaraya', 'igau', 'makan', 'ayam', 'punca', 'naik', 'harga', 'ayam', 'teluranak', 'ayamdll', 'nyata', 'keluar', 'akan', 'faham', 'isu', 'benar', 'realiti']",3,Positif
"['beli', 'telur', 'selagi', 'harga', 'hancur', 'bawang', 'putih', 'kecap', 'manis', 'makan', 'minggu']",0,Positif
"['masak', 'nasi', 'beli', 'cik', 'harga', 'ribu', 'beli', 'telor', 'biji', 'campur', 'daun', 'bawang', 'beli', 'tempe', 'batu', 'es']",20,Positif
"['pempek', 'radial', 'asli', 'palembang', 'pempek', 'lem', 'telor', 'lenjer', 'ada', 'lenjer', 'kulit', 'paket', 'harga', 'jangkau', 'minat', 'order', 'dm']",17,Positif
"['harga', 'telur', 'turun', 'kota', 'pasuruan', 'rp', 'ribu']",3,Positif
"['syahrul', 'yasin', 'limpo', 'menteri', 'tani', 'omong', 'daya', 'tengkulak', 'pasar', 'kalah', 'skill', 'bandar', 'harga', 'telur', 'ayam', 'harga', 'cabai', 'harga', 'jagung', 'ngatur', 'harga', 'becus']",-6,Negatif
"['tgk', 'tgk', 'harga', 'brgn', 'mknn', 'ayam', 'sayur', 'telur', 'ikan', 'telur', 'ayam', 'pon', 'harga', 'ampon', 'borong', 'confirm', 'mknn', 'harga', 'projek', 'mega', 'tunggu', 'larakyat', 'jaga']",10,Positif
"['nasi', 'tempe', 'telur', 'kecap', 'cabe', 'iris', 'kuat', 'tempe', 'beli', 'papan', 'harga', 'papan', 'telur', 'beli', 'kg', 'kecap', 'refill', 'cabe', 'beli', 'pasar']",-3,Negatif
"['jagung', 'turun', 'olh', 'harga', 'telur', 'harga', 'pakan', 'main', 'lgkah']",9,Positif
"['harga', 'pakan', 'patok', 'tutun', 'otomatis', 'harga', 'telur', 'tutun', 'bagai', 'ikut', 'biaya', 'produksi', 'turun']",5,Positif
"['patut', 'penuh', 'ayam', 'telur', 'ayam', 'daging', 'harga', 'tue', 'daging', 'ayam', 'konfius', 'nsk']",-7,Negatif
"['tolong', 'harga', 'telur', 'ayam', 'ras', 'anjlok', 'rp', 'kg']",0,Positif
"['stok', 'bahan', 'pokok', 'aman', 'mendag', 'harga', 'beras', 'telur', 'turun']",3,Positif
"['habis', 'harga', 'ikan', 'mahal', 'sardin', 'mahal', 'telur', 'mahal', 'nak', 'suruh', 'makan']",8,Positif
"['ungkap', 'suroto', 'bantu', 'ternak', 'beli', 'jagung', 'harga', 'wajar', 'ayam', 'pellung', 'rumah', 'makan', 'jagung', 'rutin', 'beli', 'jagung', 'harga', 'jagung', 'pasar', 'rpkg', 'sisi', 'harga', 'ayam', 'telur', 'murah', 'ttp', 'pakan', 'ayam', 'mahal', 'ternak', 'unggas', 'alami', 'rugi']",16,Positif
"['makan', 'warung', 'tegal', 'pepet', 'jual', 'langgan', 'kenal', 'gratis', 'beli', 'pakai', 'lauk', 'telur', 'bokek', 'gaji', 'lgs', 'kasih', 'ayamempal', 'jagung', 'sayur', 'lengkapharga', 'normal']",2,Positif
"['harga', 'telur', 'turun', 'harga', 'jagung', 'sorot', 'harga', 'bibit', 'langit', 'sorot', 'supply', 'demand', 'pikir']",11,Positif
"['suda', 'nangkring', 'biasah', 'manteman', 'spesial', 'nasi', 'bakar', 'tongkol', 'telur', 'asinharga', 'kaya', 'ayam', 'jamur', 'semuaahh']",7,Positif
"['harga', 'ayam', 'minyak', 'telur', 'barang', 'essential', 'pulak', 'jenis', 'menteri', 'makan', 'gaji', 'buta', 'nak', 'menteri', 'settle', 'bodo', 'anjing']",-10,Negatif
"['viral', 'klaten', 'harga', 'anjlok', 'pria', 'curi', 'telur', 'dan', 'aksi', 'rekam', 'cctv']",-2,Negatif
"['ternak', 'ayam', 'telur', 'lampung', 'aku', 'rugi', 'rp', 'juta', 'garagara', 'naik', 'harga', 'pakan', 'jagung', 'harga', 'telur', 'anjlok']",0,Positif
"['kiim', 'telor', 'sehat', 'nduk', 'harga', 'pakan', 'standard', 'harga', 'telor']",10,Positif
"['mudah', 'lantik', 'nasihat', 'ekonomi', 'bantu', 'skg', 'harga', 'barang', 'mentahmakananayamtelur', 'harap', 'dsn', 'bantu', 'great', 'job', 'far', 'pm', 'hooe', 'continue', 'bring', 'prosperity', 'improve', 'economy', 'terima', 'kasih', 'dsis', 'dsn']",23,Positif
"['ayam', 'kilo', 'sosis', 'oke', 'telur', 'kg', 'tempe', 'beli', 'sayur', 'sisa', 'gatau', 'harga', 'sayur', 'cuman', 'tinggal', 'banget', 'minggu']",2,Positif
"['sadfood', 'mahal', 'range', 'gantung', 'telor', 'sender', 'sen', 'spesial', 'banget', 'harga', 'segitu']",3,Positif
"['pempek', 'radial', 'asli', 'palembang', 'pempek', 'lem', 'telor', 'lenjer', 'ada', 'lenjer', 'kulit', 'paket', 'harga', 'jangkau', 'minat', 'order', 'dm']",17,Positif
"['mie', 'goreng', 'pakai', 'telor', 'mie', 'goreng', 'es', 'kakak', 'perempuan', 'kopi', 'es', 'batu', 'gelas', 'total', 'harga', 'harga', 'nyata', 'cinta', 'salah', 'total', 'buru', 'bayar', 'harga', 'mie', 'serta', 'minum']",17,Positif
"['harga', 'telor', 'ancuran']",3,Positif
"['viral', 'klaten', 'harga', 'anjlok', 'pria', 'curi', 'telur', 'dan', 'aksi', 'rekam', 'cctv']",-2,Negatif
"['bantal', 'sofa', 'telor', 'ceplok', 'harga', 'rp', 'link']",3,Positif
"['dari', 'tadi', 'scroll', 'grabgojekshopeetraveloka', 'bandingin', 'harga', 'makan', 'murah', 'bingung', 'gajadi', 'goreng', 'telor', 'ajeh', 'pressure', 'banget', 'bgst']",1,Positif
"['ning', 'bagi', 'telur', 'ayam', 'warga', 'desa', 'plandaan', 'kabupaten', 'jombang', 'gera', 'dorong', 'upaya', 'bantu', 'ternak', 'ayam', 'telur', 'lokal', 'kabupaten', 'jombang', 'ternak', 'ayam', 'telur', 'alami', 'turun', 'harga', 'telur', 'tinggi', 'angka', 'pakan', 'ternak']",4,Positif
"['ngomong-ngomong', 'menu', 'nasi', 'goreng', 'rempah', 'ribu', 'harga', 'offline', 'telor', 'ceplok', 'dadar', 'cocok', 'makan', 'daging', 'lema']",9,Positif
"['maghrib', 'buru', 'telur', 'harga', 'telur', 'kg', 'depan', 'telur', 'telur', 'telur']",2,Positif
"['probolinggo', 'ternak', 'telur', 'ayam', 'jerit', 'harga', 'telurturun']",-2,Negatif
"['harga', 'telur', 'ayam', 'terjun', 'bebas', 'ternak', 'resah']",-7,Negatif
"['once', 'upon', 'time', 'harga', 'telur', 'tingkat', 'dadak', 'dadak', 'menteri', 'arah']",11,Positif
"['suroto', 'temu', 'presiden', 'harga', 'telur', 'turun']",9,Positif
"['keluh', 'ternak', 'harga', 'telur', 'merosot', 'penyetabilan', 'harga', 'telor', 'harga', 'jagung', 'turun']",5,Positif
"['telur', 'pulau', 'jawa', 'bal', 'serbu', 'lombok', 'timur', 'ntb', 'sebab', 'harga', 'telur', 'anjlok', 'kondisi', 'sebab', 'ternak', 'lotim', 'protes', 'sweeping']",2,Positif
"['harga', 'wajar', 'mesti', 'liat', 'daerah', 'harga', 'variasi', 'telor', 'start', 'make', 'sense', 'martabak', 'angka', 'segitu']",5,Positif
"['telur', 'lokasi', 'worth', 'worth', 'gantung', 'jakarta', 'harga', 'standar']",-2,Negatif
"['fess', 'open', 'order', 'ekado', 'isi', 'telur', 'puyuh', 'balut', 'daging', 'ayam', 'isi', 'mozarella', 'harga', 'isi', 'telur', 'puyuh', 'kpcs', 'isi', 'mozarella', 'kpcs', 'dom', 'malang', 'ongkos', 'kirim', 'via', 'shopee', 'mesan', 'dm']",1,Positif
"['guis', 'open', 'order', 'ekado', 'isi', 'telur', 'puyuh', 'balut', 'daging', 'ayam', 'isi', 'mozarella', 'harga', 'kpack', 'pcs', 'dom', 'malang', 'ongkos', 'kirim', 'via', 'shopee', 'mesan', 'dm']",-3,Negatif
"['majalengka', 'september', 'kirim', 'harga', 'telur', 'blitar', 'terima', 'kota', 'majalengka', 'harga', 'rp', 'sekian', 'terimakasih']",14,Positif
"['harga', 'telur', 'anjlok', 'ternak', 'dilema', 'hidup', 'segan', 'mati']",2,Positif
"['kaget', 'denger', 'harga', 'telur', 'kilo']",3,Positif
"['supplier', 'telur', 'pasar', 'kota', 'pasuruan', 'idham', 'aku', 'anjlok', 'harga', 'telur', 'juli', 'kemarin', 'video']",0,Positif
"['suroto', 'presiden', 'jokowi', 'bantu', 'pecah', 'hadap', 'ternak', 'harga', 'jagung', 'cenderung', 'harga', 'telur', 'rendah']",3,Positif
"['temu', 'suroto', 'tuju', 'bentang', 'poster', 'tulis', 'jokowi', 'bantu', 'ternak', 'beli', 'jagung', 'harga', 'wajar', 'telur', 'murah']",20,Positif
"['jakarta', 'lupa', 'makan', 'telur', 'harga', 'telur', 'sejahtera', 'ternak', 'indonesia']",5,Positif
"['bedah', 'problematika', 'harga', 'telur', 'ayam', 'kunjung']",7,Positif
"['ungkap', 'suroto', 'bantu', 'ternak', 'beli', 'jagung', 'harga', 'wajar', 'ayam', 'pellung', 'rumah', 'makan', 'jagung', 'rutin', 'beli', 'jagung', 'harga', 'jagung', 'pasar', 'rpkg', 'sisi', 'harga', 'ayam', 'telur', 'murah', 'ttp', 'pakan', 'ayam', 'mahal', 'ternak', 'unggas', 'rugi']",19,Positif
"['harga', 'telur', 'ayam', 'lotte', 'grosir', 'meruya', 'kg', 'kg', 'harga', 'telur', 'ayam', 'indogrosir', 'murah', 'harga', 'lotte', 'grosir']",8,Positif
"['batas', 'tingkat', 'ternak', 'permendag', 'mama', 'member', 'merah', 'indogrosir', 'saran', 'member', 'indogrosir', 'harga', 'telur', 'ayam', 'murah']",12,Positif
"['harga', 'telur', 'ayam', 'indogrosir', 'bawah', 'harga', 'batas', 'tingkat', 'ternak', 'permendag', 'wajar', 'ternak', 'gaji', 'harga', 'telur', 'ayam', 'lotte', 'grosir', 'meruya', 'mahal', 'harga', 'indogrosir', 'bawah', 'harga']",9,Positif
"['harga', 'telor', 'tempat', 'kg', 'kemarin', 'beli', 'kg', 'harga', 'telor', 'turun', 'drastis', 'harga', 'minyak', 'turun', 'harga']",17,Positif
