tweet,sentimen
"['penantian', 'sahkan', 'nihh', 'seneng', 'banget']",Positif
['disahkan'],Positif
"['kado', 'perempuan', 'indonesia', 'disahkannya']",Positif
"['poin', 'dibaca']",Positif
"['semoga', 'disahkan', 'perlindungan', 'komprehensif', 'korban', 'kekerasan', 'seksual']",Positif
"['disetujui', 'undang', 'undang', 'hadiah', 'korban', 'kekerasan', 'seksual', 'tanah', 'air']",Positif
"['janji', 'menteri', 'ppa', 'bintang', 'puspayoga', 'disahkan']",Positif
"['sah', 'disahkan']",Positif
"['harapannya', 'disahkannya', 'payung', 'perlindungan', 'korban', 'kekerasan', 'seksual']",Positif
"['akhurnya', 'resmi', 'sah', 'penantian']",Positif
"['pemaksaan', 'perkawinan', 'penyiksaan', 'seksual', 'eksploitasi', 'seksual', 'perbudakan', 'seksual', 'kekerasan', 'seksual', 'berbasis', 'elektronik', 'tercantum', 'ayat', 'pasal']",Negatif
"['hasil', 'komitmen', 'semangat']",Positif
['poin'],Positif
"['teman-teman', 'jokowi', 'resmikan']",Netral
"['sah', 'kelompok', 'masyarakat', 'sipil', 'terbayar']",Negatif
"['penantian', 'setuju', 'disahkan']",Positif
"['penantian', 'sah', 'terindah', 'perempuan']",Positif
"['mengapresiasi', 'kinerja', 'jokowi', 'sahkan']",Netral
"['willy', 'aditya', 'mengatur', 'victim', 'trust', 'dana', 'bantuan', 'korban', 'kompensasi', 'negara', 'korban', 'kekerasan', 'seksual', 'pelaku', 'kekerasan', 'seksual', 'membayar', 'restitusi']",Positif
"['disahkannya', 'wujud', 'kehadiran', 'negara', 'upaya', 'mencegah', 'kekerasan', 'seksual', 'menangani', 'melindungi', 'memulihkan', 'korban', 'dampaknya']",Positif
"['perlindungan', 'kekerasan', 'seksual']",Netral
"['disahkannya', 'perlindungan', 'payung', 'hukum', 'kuat', 'semoga', 'keadilan', 'dijamin', 'diperoleh', 'korban', 'sepenuhnya']",Negatif
"['kekuatan', 'melindungi', 'kaum', 'rentang', 'predator', 'terukir', 'sejarah']",Positif
"['hadiah', 'terindah', 'perempuan', 'indonesia', 'sah']",Positif
"['umur', 'perjuangan', 'bravo']",Positif
['disahkan'],Positif
"['lega', 'disahkan', 'janji', 'menteri', 'ppa', 'bintang', 'puspayoga']",Positif
"['membantu', 'masyarajat', 'berjenis', 'kelamin', 'perempuan']",Negatif
"['menteri', 'pppa', 'bintang', 'puspayoga', 'butuh', 'ri', 'sahkan']",Negatif
['disahkan'],Positif
"['banget', 'sah']",Positif
"['harapannya', 'disahkannya', 'payung', 'perlindungan', 'korban', 'kekerasan', 'seksual', 'setuju', 'dukung']",Positif
"['presiden', 'resmikam', 'kado']",Positif
"['resmi', 'diresmikan']",Positif
"['matur', 'suwun', 'jokowi', 'meresmikan']",Netral
"['hadiah', 'banget', 'pas', 'disahkan', 'gini', 'perempuan']",Positif
"['terimakasih', 'bintang', 'pupayoga', 'bantu', 'masyarakat']",Positif
['sahkan'],Netral
"['allhamdulillah', 'sahkan', 'pks', 'perjuangannya', 'siasia']",Netral
"['sah', 'presiden', 'jokowi', 'resmi', 'menetapkan', 'terimakasih']",Positif
"['resmi', 'mengesahkan']",Positif
"['salah', 'indikator', 'kemajuan', 'bangsa']",Negatif
['disahkan'],Positif
"['mantap', 'penantian', 'mntap']",Positif
"['disahkan', 'waspada', 'gengs', 'kejahatan']",Positif
"['hiruk', 'pikuknya', 'dunia', 'disahkan']",Negatif
"['ungkapan', 'kebahagiaan', 'publik', 'pengesahan', 'meramaikan', 'lini']",Positif
"['bye', 'pelaku', 'kekerasan', 'seksual']",Negatif
"['kelompok', 'masyarakat', 'sipil', 'mengawal', 'menangis', 'berpelukan', 'setuju', 'disahkan']",Negatif
"['presiden', 'republik', 'indonesia', 'jokowi', 'meresmikan']",Positif
"['menilai', 'undang', 'undang', 'berpihak', 'berperspektif', 'korban']",Netral
"['fraksi', 'menyetujui', 'pengesahan', 'diperjuangkan']",Positif
"['mantap', 'disahkan', 'janji', 'menteri', 'ppa', 'bintang', 'puspayoga']",Positif
"['berjuang', 'disahkan']",Positif
['sah'],Netral
"['terima', 'kasih', 'terima', 'kasih', 'terima', 'kasih', 'terlibat', 'politik', 'memperjuangkan', 'sah']",Positif
"['publik', 'berbahagia', 'pengesahan']",Positif
"['terimakasih', 'mendukung', 'disahkan']",Positif
"['semoga', 'disahkannya', 'predator', 'jera']",Netral
"['semoga', 'disahkannya', 'akn', 'melindungi', 'masyarakat', 'indonesia']",Positif
"['senang', 'denger', 'dijadiin', 'sah']",Negatif
"['perempuan', 'perempuan', 'kuat', 'menerima', 'kekerasan', 'seksual', 'berdampak', 'traumatapi', 'resmikan', 'terimakasih']",Positif
"['pengesahan', 'undang', 'undang', 'hadiah', 'perempuan', 'indonesia', 'hadiah', 'rakyat', 'indonesia', 'kemajuan', 'bangsa', 'hasil', 'komitmen']",Positif
"['ri', 'menggesahkan', 'dinanti']",Netral
"['pasal', 'ayat', 'sembilan', 'tindak', 'pidana', 'kekerasan', 'seksual', 'berdasarkan', 'pelecehan', 'seksual', 'nonfisik']",Negatif
"['harapannya', 'disahkannya', 'payung', 'perlindungan', 'korban', 'kekerasan', 'seksual']",Positif
"['menilik', 'kekerasan', 'seksual', 'pelaku', 'ekonomi', 'korban', 'selesai', 'pemberian', 'uang', 'proses', 'hukum', 'payung', 'hukum']",Negatif
"['wahh', 'beneran', 'disahkan', 'banget']",Positif
"['dijalankan', 'melindungi', 'perempuan', 'anak', 'predator', 'kekerasan', 'seksual']",Negatif
"['janji', 'bintang', 'puspayoga', 'sahkannya']",Netral
['disahkan'],Positif
"['semoga', 'diresmikan', 'payung', 'perlindungan', 'korban', 'kekerasan', 'seksual']",Netral
"['hadiah', 'kemajuan', 'bangsa']",Positif
"['persetujuan', 'dewan', 'perwakilan', 'rakyat', 'undang', 'undang', 'tindak', 'pidana', 'kekerasan', 'seksual', 'disambut', 'tepuk', 'tangan', 'anggota', 'masyarakat', 'sipil', 'hadir']",Negatif
"['bintang', 'puspayoga', 'mengukir', 'sejarah', 'disahkan', 'hadiah', 'terbaik', 'bangsa']",Positif
"['jokowi', 'sah', 'resmikan', 'terimakasih']",Positif
"['terharu', 'disahkan', 'sempurna', 'semoga', 'baikbaiknya', 'diimplementasikan']",Positif
"['disahkannya', 'perlindungan', 'payung', 'hukum', 'kuat']",Positif
"['kabar', 'banget', 'sah']",Netral
"['disahkan', 'sekian']",Positif
"['sah', 'kannya', 'kado', 'manis', 'perempuan', 'april']",Positif
"['super', 'hepi', 'pas', 'disahkan', 'terima', 'kasih', 'pemerintah']",Positif
"['sahkan', 'janji', 'menteri', 'ppa', 'bintang', 'puspayoga', 'semoga', 'realisasikan']",Netral
"['harapannya', 'disahkannya', 'payung', 'perlindungan', 'korban', 'kekerasan', 'seksual']",Positif
"['salut', 'kekeh', 'pejuang']",Netral
"['publik', 'bersyukur', 'sah']",Positif
['sahkan'],Netral
"['diharapkan', 'kekerasan', 'menurun', 'korban', 'keadilan', 'sepenuhnya']",Negatif
"['penantian', 'masyarakat', 'diresmikan']",Netral
"['pengesahan', 'hadiah', 'perempuan', 'indonesia', 'senang', 'dengarnya']",Positif
"['disahkan', 'alhamdulilah', 'hadiah', 'yanh']",Positif
"['seneng', 'banget', 'teman-teman']",Positif
"['point', 'diatur']",Netral
"['prioritas', 'utama', 'mentri', 'pppa', 'menyusun', 'peraturan', 'pelaksana']",Netral
"['disahkan', 'wacana']",Netral
"['disahkan', 'publik', 'menangis', 'bareng', 'hadiah', 'terbaik', 'bangsa']",Positif
"['ungkapan', 'kebahagiaan', 'publik', 'pengesahan', 'meramaikan', 'lini', 'kado', 'terindah']",Positif
"['disahkannya', 'perlindungan', 'payung', 'hukum', 'kuat', 'harapannya', 'kekerasan', 'menurun', 'keadilan', 'korban', 'terjamin', 'sepenuhnya']",Positif
['disahkan'],Positif
['poin'],Positif
"['isi', 'poin', 'tindak', 'pidana', 'kekerasan', 'seksual', 'kaum', 'perempuan', 'lindungi', 'undang', 'undang']",Positif
"['terobosan', 'dalan']",Netral
"['finally', 'sah', 'sah', 'lindungi', 'ptedatorpredator']",Netral
"['wahh', 'sah', 'rru']",Netral
"['job', 'disahkan', 'korban', 'payung', 'perlindungan']",Positif
"['jokowi', 'berhasil', 'meresmikan', 'terima', 'kasih']",Positif
"['terimakasih', 'usaha', 'disahkan']",Positif
"['seneng', 'disahkan', 'jugabiar', 'korban', 'kekerasan', 'seksual', 'perlindunganmau', 'keadaannya', 'kekerasan', 'dibenarkan']",Positif
"['bangga', 'banget', 'sahkan']",Positif
"['teman-teman', 'resmikan']",Netral
"['menteri', 'pppa', 'berjanji', 'menyusun', 'peraturan', 'pelaksana', 'menyosialisasikan', 'isi', 'masyarakat']",Negatif
"['menilai', 'undang', 'undang', 'berpihak', 'berperspektif', 'korban']",Netral
"['bahagia', 'excited', 'penerapannya', 'efektif', 'jokowi', 'meresmikan']",Positif
"['terimakasih', 'orangorang', 'memperjuangkan', 'disahkan']",Positif
"['willy', 'aditya', 'mengatur', 'victim', 'trust', 'dana', 'bantuan', 'korban', 'kompensasi', 'negara', 'korban', 'kekerasan', 'seksual', 'pelaku', 'membayar', 'restitusi']",Positif
"['akhirnyaa', 'perjuangan', 'terbayarkan', 'disahkan', 'semoga', 'kedepannya', 'kejahatan', 'perempuan']",Positif
['dipisahkan'],Netral
"['bintang', 'puspayoga', 'disahkan', 'menteri', 'pemberdayaan', 'perempuan', 'perlindungan', 'anak']",Netral
"['menunggu', 'disahkan']",Netral
"['teman-teman', 'poin', 'pahami', 'mengerti']",Positif
"['pasal', 'korban', 'berhak', 'menerima', 'restitusi', 'alias', 'ganti', 'kerugian']",Negatif
"['ditetapkan', 'patuhi']",Netral
"['salah', 'hadia', 'terbaik', 'perempuan', 'indonesia', 'sah', 'akhinya']",Positif
"['berbahagia', 'banget', 'pas', 'disahkann']",Positif
"['sah', 'merdeka', 'kaum', 'perempuan']",Netral
"['makasihh', 'mengesahkan', 'harapan', 'masyarakat', 'indonesia', 'terpenuhi']",Positif
"['harapannya', 'disahkannyauu', 'tpksini', 'payung', 'perlindungan', 'korban', 'kekerasan', 'seksual']",Netral
"['penantian', 'sahkan']",Netral
"['uda', 'sah', 'kado', 'indah', 'wanita']",Positif
"['semoga', 'disahkannya', 'perempuan', 'aman']",Positif
"['penantian', 'disahkan']",Positif
"['berita', 'membahagiakan', 'siihh', 'resmi', 'disahkan']",Positif
"['korban', 'revenge', 'porn', 'dilindungi', 'hukum']",Netral
"['disahkan', 'kementrian', 'pppa', 'susun', 'peraturan', 'pelaksanaan']",Negatif
"['yeay', 'penantian', 'perempuan', 'indonesia', 'disahkan']",Positif
"['terkait', 'menteri', 'pemberdayaan', 'perempuan', 'perlindungan', 'anak', 'ppabintang', 'puspayogamengatakan', 'kementeriannya', 'melaksanakan', 'sebaikbaiknya']",Negatif
"['yeyy', 'jokowi', 'meresmikan']",Netral
"['disahkan', 'seneng', 'banget']",Positif
"['rapat', 'paripurna', 'tindak', 'pidana', 'kekerasan', 'seksul', 'sah']",Negatif
"['berhasil', 'disahkan', 'selasa', 'april', 'kado', 'indah', 'jelang', 'kartini']",Positif
"['kasih', 'informasi', 'disahkan']",Positif
"['menteri', 'pemberdayaan', 'perempuan', 'perlindungan', 'anak', 'ppa', 'bintang', 'puspayoga', 'kementeriannya', 'melaksanakan', 'sebaikbaiknya']",Negatif
"['jokowi', 'resmikan', 'terimakasih', 'kado', 'terindah', 'unutk', 'kaum', 'perempuan']",Positif
"['korban', 'kekerasan', 'terlindungi', 'berkat', 'disahkannha']",Positif
"['perempuan', 'pastinya', 'senang', 'terima', 'kasih', 'jokowi', 'meresmikan']",Positif
"['disahkan', 'mantapp', 'banget']",Positif
"['publik', 'menangis', 'sah']",Negatif
"['terima', 'kasih', 'banget', 'memperjuangkan', 'sah']",Positif
"['disahkan', 'aduh', 'buiasa', 'terharu', 'banget', 'lohhh', 'bahagia']",Positif
"['mmang', 'usaha', 'prnah', 'mnghianatin', 'hasil', 'disahkan', 'janji', 'menteri', 'ppa', 'bintang', 'puspayoga']",Positif
"['hasil', 'komitmen']",Positif
"['poin', 'diatur', 'disimak', 'teman-teman']",Positif
['finally'],Netral
"['kado', 'terindah', 'bangsa', 'indonesia', 'sah']",Positif
['disahkan'],Positif
"['sah', 'teman-teman', 'presiden', 'jokowi', 'resmikan', 'terimakasih']",Positif
"['kementrian', 'pppa', 'menyusun', 'peraturan', 'pelaksana']",Netral
"['kilas', 'perjalanan', 'akhirmya', 'disahkan']",Positif
"['sah', 'semoga', 'indonesia', 'bebas', 'kekerasa', 'seksual']",Negatif
"['hadiah', 'berharga', 'indonesia']",Positif
"['disahkan', 'semoga', 'kaum', 'hawa', 'terlindungi']",Negatif
"['sah', 'pengiat', 'perempuan', 'hadiah', 'terindah', 'ramadhan']",Positif
"['merdeka', 'perempuan', 'bebas', 'kekerasan', 'seksual', 'terimakasih', 'jokowi', 'resmikan']",Positif
"['diharapkan', 'perlindungan', 'komprehensif', 'korban', 'kekerasan', 'seksual', 'mencegah', 'bentuk', 'kekerasan', 'seksual']",Positif
['poin'],Positif
"['sah', 'jokowi', 'resmikan', 'terimakasih']",Positif
"['disahkan', 'lega', 'rasanyaa']",Positif
"['pengesahan', 'hadiah', 'perempuan', 'indonesia', 'tangis', 'haru', 'ara', 'aktivis', 'pecah']",Negatif
"['disahkan', 'hadiah', 'terendah', 'bangsa', 'indonesia', 'sah', 'undang', 'undang', 'indonesia', 'bebas', 'kekerasan', 'seksual']",Positif
"['penantian', 'disahkannya', 'ditunggu', 'masyarakat']",Positif
"['kebanggaan', 'dihadiahkan', 'bangsa', 'sahkan']",Netral
"['payung', 'hukum', 'perempuan']",Netral
"['wanita', 'aman']",Netral
"['alhamdulilah', 'sah']",Positif
"['disahkan', 'tindak', 'kekerasan', 'perempuan', 'dibenarkan']",Positif
"['korban', 'revenge', 'porn', 'dilindungi', 'hukum']",Netral
"['jokowi', 'berhasil', 'resmi', 'meresmikan']",Positif
"['disahkan', 'menteri', 'pemberdayaan', 'perempuan', 'perlindungan', 'anak', 'bintang', 'puspayoga']",Netral
"['berjuang', 'sia', 'sia', 'disahkan']",Negatif
"['salah', 'hadiah', 'terbaik', 'bangsa', 'sahkan']",Positif
"['niceee', 'disahkan']",Positif
"['poin', 'diresmikan', 'melindungi', 'perempuan']",Positif
"['willy', 'mengatur', 'victim', 'trust', 'dana', 'bantuan', 'korban', 'kompensasi', 'negara', 'korban', 'kekerasan', 'seksual', 'pelaku', 'kekerasan', 'seksual', 'membayar', 'restitusi']",Positif
"['kebahagiaan', 'kaum', 'sahkan', 'penantian']",Positif
"['disahkan', 'semoga', 'perlindungan', 'korban', 'kekerasan', 'pemberat', 'hukuman', 'predator', 'terimakasih', 'presiden', 'bu', 'menteri']",Positif
"['trimakasih', 'terlibat', 'politik', 'memperjuangkan', 'sah']",Positif
"['resmi', 'undang', 'undang', 'disahkan']",Positif
"['ramadhan', 'penuh', 'berkah', 'disahkan']",Positif
"['disahkan', 'gengs']",Positif
"['willy', 'menilai', 'undang', 'undang', 'berpihak', 'berperspektif', 'korban']",Netral
"['kebahagiaan', 'luarbiasa', 'diresmikan']",Positif
"['masyarakat', 'indonesia', 'senang', 'putusan', 'jokowi', 'resmikan']",Positif
"['butuh', 'perjuangan', 'disahkan']",Positif
"['menilai', 'undang', 'undang', 'berpihak', 'berperspektif', 'korban']",Netral
"['kaum', 'perempuan', 'bersyukur', 'banget', 'tenang', 'tameng']",Positif
"['bangga', 'pemerintah', 'melindungi', 'perempuan', 'disahkan']",Positif
"['saaaaaaaaah', 'terima', 'kasih', 'semuaaaaa', 'temanteman', 'berjuang', 'lelah', 'korban', 'kekerasan', 'seksual', 'melindungi']",Positif
"['adalahundangundang', 'berpihak', 'berperspektif', 'korban']",Netral
"['kementrian', 'terkait', 'proses', 'pelaksanaan', 'lapangan', 'selamat', 'kaum', 'perempuan', 'berjuang', 'sahkan']",Positif
"['mengatur', 'victim', 'trust', 'dana', 'bantuan', 'korban', 'kompensasi', 'negara', 'korban', 'kekerasan', 'seksual', 'pelaku', 'kekerasan', 'seksual', 'membayar', 'restitusi']",Positif
"['menjelang', 'peringatan', 'kartini', 'disahkan']",Positif
"['perjuangan', 'sah']",Positif
"['terharu', 'banget', 'beritanya', 'semoga', 'resmikannya', 'menjaga', 'kaum', 'hawa', 'tindakan', 'kekerasan', 'seksual']",Negatif
"['disahkan', 'waspada', 'predator']",Positif
"['wahbuu', 'disahkan']",Positif
"['senang', 'pas', 'disahkan']",Positif
"['april', 'kemarin', 'disahkan']",Positif
"['mengatur', 'victim', 'trust', 'dana', 'bantuan', 'korban']",Positif
"['menteri', 'ppa', 'berharap', 'diimplementasikan', 'kementerian', 'ppa', 'susun', 'peraturan', 'pelaksana', 'terima', 'kasih', 'menteri']",Positif
"['disahkan', 'waspada', 'kejahatan']",Positif
"['perlindungan', 'payung', 'hukum', 'kuat', 'diharapkan', 'kekerasan', 'menurun', 'korban', 'keadilan', 'penuh']",Negatif
"['menteri', 'pemberdayaan', 'perempuan', 'perlindungan', 'anak', 'ppabintang', 'puspayogamengatakan', 'kementeriannya', 'melaksanakan', 'sebaikbaiknya']",Negatif
"['terharu', 'penantian', 'perempuan', 'berlindung']",Netral
"['semoga', 'menyelesaikan', 'kasus', 'kasus', 'kekerasan', 'seksual', 'perlindungan', 'perempuan', 'anak', 'semangat', 'perempuan', 'indonesia']",Netral
"['janji', 'menteri', 'ppa', 'bintang', 'puspayoga', 'disahkan']",Positif
"['indonesia', 'maju', 'perlindungan', 'perempuan', 'terbukti', 'disahkan']",Positif
"['berhatihati', 'biar', 'terhindar', 'predator', 'tindak', 'asusila', 'disahkan']",Negatif
"['kementerian', 'pemberdayaan', 'perempuan', 'perlindungan', 'anak', 'bintang', 'sosialisasi', 'berkoordinasi', 'kementerian', 'lembaga', 'pemerintah', 'daerah', 'provinsi', 'kabupaten', 'kota']",Negatif
"['perempuan', 'aktivis', 'kelompok', 'masyarakat', 'sipil', 'mengawal', 'menangis', 'berpelukan', 'setuju', 'disahkan']",Negatif
"['puasa', 'penuh', 'berkah', 'disahkan']",Positif
"['ayat', 'pasal', 'tindak', 'pidana', 'kekerasan', 'seksual', 'meliputi', 'pelecehan', 'seksual', 'nonfisik', 'pelecehan', 'seksual', 'fisikdll']",Negatif
"['disahkan', 'janji', 'menteri', 'ppa', 'bintang', 'puspayoga']",Positif
"['tercantum', 'ayat', 'pasal', 'tindak', 'pidana', 'kekerasan', 'seksual', 'pemaksaan', 'kontrasepsi', 'pemaksaan', 'sterilisasi']",Negatif
"['disahkannya', 'bukti', 'pemerintah', 'hadir', 'melindungi', 'kaum', 'perempuan', 'disabilitas']",Negatif
['resmikan'],Netral
"['perjalanan', 'banget', 'disahkan', 'sah']",Positif
"['kabar', 'terbaru', 'teman-teman', 'disahkan', 'janji', 'menteri', 'ppa', 'bintang', 'puspayoga']",Positif
"['payung', 'hukum', 'kuat', 'harapannya', 'kekerasan', 'menurun', 'korban', 'sepenuhnya', 'keadilan']",Negatif
"['yeeaayyy', 'siihh', 'informasi', 'menggembirakan', 'resmi', 'niihh']",Positif
"['sah', 'selamat', 'perempuan', 'indonesia', 'waspada']",Positif
"['pengesahan', 'hadiah', 'perempuan', 'indonesia']",Positif
"['alhamdulilah', 'disahkan', 'jugaaa']",Positif
"['semoga', 'disahnya', 'terjamin', 'pelindungan', 'perempuan', 'indonesia']",Positif
"['sahkan', 'publik', 'menangis', 'bareng', 'hadiah', 'terbaik', 'bangsa']",Positif
"['aturan', 'turunannya', 'rampung', 'bintang', 'fokus', 'mensosialisasikan', 'isi', 'masyarakat']",Positif
"['perjalanan', 'berhasil', 'disahkan', 'sungguh', 'hadiah', 'indah', 'kaum', 'wanita', 'kaum', 'disabilitas']",Positif
"['tangisan', 'bahagia', 'resmii', 'disahkan', 'hadiah', 'terbaik', 'bangsa']",Positif
"['pasal', 'pasal', 'korban', 'menyaksikan', 'melaporkan', 'kepolisian', 'uptd', 'ppad', 'lembaga', 'penyedia', 'layanan', 'korban', 'kejadian', 'perkara']",Negatif
"['semoga', 'disahkannya', 'membantu', 'korban', 'keadilan']",Positif
"['hadiah', 'indah', 'penuh', 'berkah', 'kebahagiaan', 'tua', 'sah']",Positif
['disahkan'],Positif
['disah'],Netral
"['disahkan', 'hadiah', 'terbaik', 'bangsa']",Positif
"['seneng', 'banget', 'baca', 'berita', 'sah']",Positif
"['diperjuangkan', 'jokowi', 'resmikan']",Netral
"['menyuarakan', 'disahkannya']",Positif
"['disahkannya', 'semoga', 'perempuan', 'perempuan', 'terlindungi', 'tenang', 'beraktivitas']",Positif
"['sah', 'sah', 'sah', 'im', 'bahagia']",Positif
"['diresmikannya', 'janji', 'menteri', 'ppa', 'bintang', 'puspayoga']",Netral
"['hadiah', 'berharga', 'perempuan', 'indonesia']",Positif
['sah'],Netral
"['sekian', 'publik', 'menangis', 'bareng', 'sahkan']",Negatif
"['wujudkan', 'lingkungan', 'bebas', 'kekerasan', 'kekerasan', 'terulang', 'disahkannya', 'bukti', 'pemerintah', 'hadir', 'lindungi', 'hak', 'asasi', 'manusia']",Positif
"['pengesahan', 'hadiah', 'perempuan', 'indonesia']",Positif
"['pasal', 'ayat', 'sembilan', 'tindak', 'pidana', 'kekerasan', 'seksual', 'berdasarkan', 'pelecehan', 'seksual', 'nonfisik', 'pelecehan', 'seksual', 'fisik', 'pemaksaan', 'kotrasepsi', 'pemaksaan', 'sterilisasi']",Negatif
"['bahagia', 'banget', 'pas', 'disahkan']",Positif
"['disahkan', 'semoga', 'payung', 'perlindungan', 'korban', 'kekerasan']",Positif
"['proses', 'disahkan']",Positif
"['kebebasan', 'kekerasan', 'seksual', 'terjamin', 'disahkannya']",Positif
"['perempuan', 'aktivis', 'kelompok', 'masyarakat', 'sipil', 'mengawal', 'menangis', 'berpelukan', 'setuju', 'disahkan', 'terharu', 'banget']",Negatif
"['pengesahan', 'hadiah', 'perempuan', 'indonesia', 'kemenangan', 'hadiah', 'terindah', 'ramadan']",Positif
"['ayat', 'pasal', 'tindak', 'pidana', 'kekerasan', 'seksual', 'meliputi', 'pelecehan', 'seksual', 'nonfisik', 'pelecehan', 'seksual', 'fisik', 'pemaksaan', 'kontrasepsi', 'pemaksaan', 'sterilisasi', 'pemaksaan', 'perkawinan']",Negatif
"['menteri', 'pppa', 'bintang', 'puspayoga', 'kementeriannya', 'melaksanakan', 'sebaikbaiknya']",Negatif
"['panitia', 'willy', 'aditya', 'mengatur', 'victim', 'trustnya', 'dana', 'bantuan', 'korban']",Positif
