"score","text","klasifikasi"
-4,"day sep gatau lupa sabtu kue hasil manis banget kacau malemnya bocil inap dua ramai kamar sobiku dateng nanyain harga wedding uuuuuuu sebentar genk pecah telor pict sajen bocil","Negatif"
2,"yahhh tenang mbak pecel ayam bebek usus kulit soto ayam tempe telor harga cocok kantong pas tanggal tua","Positif"
0,"harga telor turun bentuk tubuh maksimal asupan protein","Netral"
0,"coba makan telur slur variatif harga trjangkau slur","Netral"
2,"gratis fasilitas lengkap harga gratis habis besok bisul banyak makan telur","Positif"
-1,"pmt kg harga telur ayammya lotte grosir rp bawah harga batas ternak telur ayam indogrosir besok pesan mama tan reshuffle","Negatif"
-1,"jajan makan harga standar jogja beras kkg telur kkg telur kkg sayur anhari tempe papan biji beli beras kg telur kg sayur beli tidak apa tempe yok","Negatif"
-2,"jual harga nasi goreng makan bayangin nasi goreng telor ceplok harga lonjak sanasini gin naikin wajar banget recommended","Negatif"
0,"beli martabak langgan edisi tebal sedap heran kait telur harga rbkg","Netral"
-4,"mongomong nasi goreng jogja ku coba nasi goreng harga semangkok full pakai telur dadar tomat timun sambel muanteb goreng batok kelapa bakar masak anak smk jurus tata boga enaaak gila harga ttep","Negatif"
2,"tahan raja menteri kpdnhep mana harga ayam lambung harga telur ingat harga katak je mahal","Positif"
-4,"jagung harga mahalemak emak marah marahharga telor mahal emak emak marah marahharga daging ayam mahal emak emak marah marahbener benrr power emak emak susah erti","Negatif"
0,"telur mumpunh turun harga telur","Netral"
-1,"harga telor anjlok banget kasi ternak","Negatif"
0,"semarang jual telur keliling harga kg","Netral"
1,"being pikir endoglover bahagia harga telor murah murah gin kasi ternak","Positif"
0,"sisa luar listrik air kompor listrik rice cooker masak putar telurtofujamurayam potongrange harga protein pasar pls supermarket sayur","Netral"
0,"ada respon fenomena harga telur biar ada program darurat tri hebat mlutfi urus mall kmrin utama benah direshuffle menteri","Netral"
1,"jawab harga telor murah serbu impor","Positif"
-1,"beli telur solo harga kandang","Negatif"
0,"ternak ayam putar harga pakan harga telur daging ayam jaman suharto sekaranguntung suroto ketemu jkw perhati menteri solosi","Netral"
-1,"harga nasi goreng porsi murah cuman makan masak beras tinggal beli telor kg bumbu habis","Negatif"
2,"tan mendag koordinasi urus harga jagung harga telur ayam koordinasi barang langka negeri selesai aku prestasi buru maju","Positif"
-2,"surabaya rbkg sedih kadang liat harga telur hancur","Negatif"
-2,"minggu kliling ternak blitar diri harga telor kandang rp rbkg","Negatif"
-1,"telur ayam negeri ecer rpkg bsd harga kandang","Negatif"
2,"kurakura kasih sayur gilir kasih ayam telur omega diabisin curiga diemdiem suka googling harga bahan pangan","Positif"
1,"pempek radial asli palembang pempek lem telor lenjer ada lenjer kulit paket harga jangkau minat order dm","Positif"
0,"cerita malam keluh harga gabah telur turun mengsedih bisaki","Netral"
0,"harga injun batas makan ngomong-ngomong cilor telur gulung tauu","Netral"
0,"telor harga","Netral"
0,"harga telor turun harga martabak special ribu","Netral"
-3,"nasi goreng diri daerah bratang surabaya suka nasi goreng cenderung manis sippp harga pelit telor","Negatif"
0,"telor asin bahan baku telor bebek pilih garam yodium merek arjuna ireng isi kemas butir pack sertifikat iumk pkp harga kemas rp telor asin rebus rp telor asin bakar daerah produksi jakarta timur mesan","Netral"
-1,"mimpi semalem harga telur kkg shock banget sumpah pas harga jalan","Negatif"
0,"faktor sii harga jagung korelasi naik hrga jagung harga telur sikap tani jagung harap hrga jagung stabil ujung impor kasi tani jagung","Netral"
-1,"pecel mbak pur jalan nusa barong harga pakai telur sambel pecel kentel sayur kreskres sabtuminggu ramai poll","Negatif"
0,"contoh jual nasi lemak timun telur jual nasi minyak dagang acar timun jual kuih karipap inti angin too small harga mahal jual kuih burger malaysia without enough sambal timun","Netral"
-2,"perintah harga telur daging merosot ulang solusi","Negatif"
1,"harga telur ayam ras minggu september harga stabil aksaraintimes","Positif"
-1,"ternak tuju harga pakan banding sm harga telur kualitas pakan jelek banget skrng ternak gulung tikar simalakama impor ternak bantu tani impor ternak mati","Negatif"
0,"top news koran rakyat merdeka pulang istana suroto digeruduk emakemak harga jagung turun nunggu","Netral"
1,"harga jagung turun harga telur stabil","Positif"
0,"siregar fatih anakkolong mrt juang ri sajak indikasi adadaya beli masyarakat menurunharga telor turun beli dilapangancebong senggama kolam","Netral"
1,"fess harga dijogja nasi box lauk ayam paha sambel grng krecektelur gudeg buah pisang snacknya lemper risol kacang mama jual tawar beli","Positif"
1,"bandung september kirim harga telur blitar terima kota bandung harga rp sekian terimakasih","Positif"
1,"pempek radial asli palembang pempek lem telor lenjer ada lenjer kulit paket harga jangkau minat order dm","Positif"
0,"anggap tinggal gaji tanggal telur kg butir beras kg grade indomie bks tempe balok tepung tempe cabe bamer baput kangkung bayem total harga jakarta","Netral"
-1,"telor harga mati","Negatif"
0,"tuju bgi badan khas kawal harga mcm ikan sayur telur belacan make sure mnde tk perform bazirkan duit rakyat errr tiberr","Netral"
0,"masak anggap gas listrik mas beli beras kg harga mahal warung rbkg telur kg rprb isi butir sisa pegang harihari","Netral"
-1,"coba hidup masak beras liter makan minggu butuh liter liter harga telur kilo isi biji ayam salah ekor total sisa bumbu ngerokok","Negatif"
-1,"guis open order ekado isi telur puyuh balut daging ayam isi mozarella harga kpack pcs dom malang ongkos kirim via shopee mesan dm","Negatif"
1,"purwakarta september kirim harga telur blitar terima kota purwakarta harga rp sekian terimakasih","Positif"
1,"karawang timur september kirim harga telur blitar terima kota karawang timur harga rp sekian terimakasih","Positif"
-1,"fess open order ekado isi telur puyuh balut daging ayam isi mozarella harga isi telur puyuh kpcs isi mozarella kpcs dom malang ongkos kirim via shopee mesan dm","Negatif"
0,"mesti cobain nasi telor super spesial pedas warung mama gofood harga","Netral"
0,"pedes astha jual pesan astha tuan rogoh saku uang lembar pas harga telor gulung beli","Netral"
-2,"harga telur anjlok telur ginu ternak pusing","Negatif"
-2,"anjlok harga telur ayam ras cek harga lengkap","Negatif"
-1,"ayam mahal sila makan benda ayam pasar basah mahal sila beli pasaraya igau makan ayam punca naik harga ayam teluranak ayamdll nyata keluar akan faham isu benar realiti","Negatif"
0,"beli telur selagi harga hancur bawang putih kecap manis makan minggu","Netral"
-1,"masak nasi beli cik harga ribu beli telor biji campur daun bawang beli tempe batu es","Negatif"
1,"pempek radial asli palembang pempek lem telor lenjer ada lenjer kulit paket harga jangkau minat order dm","Positif"
0,"harga telur turun kota pasuruan rp ribu","Netral"
-3,"syahrul yasin limpo menteri tani omong daya tengkulak pasar kalah skill bandar harga telur ayam harga cabai harga jagung ngatur harga becus","Negatif"
0,"tgk tgk harga brgn mknn ayam sayur telur ikan telur ayam pon harga ampon borong confirm mknn harga projek mega tunggu larakyat jaga","Netral"
0,"nasi tempe telur kecap cabe iris kuat tempe beli papan harga papan telur beli kg kecap refill cabe beli pasar","Netral"
0,"jagung turun olh harga telur harga pakan main lgkah","Netral"
0,"harga pakan patok tutun otomatis harga telur tutun bagai ikut biaya produksi turun","Netral"
-1,"patut penuh ayam telur ayam daging harga tue daging ayam konfius nsk","Negatif"
-1,"tolong harga telur ayam ras anjlok rp kg","Negatif"
1,"stok bahan pokok aman mendag harga beras telur turun","Positif"
0,"habis harga ikan mahal sardin mahal telur mahal nak suruh makan","Netral"
-3,"ungkap suroto bantu ternak beli jagung harga wajar ayam pellung rumah makan jagung rutin beli jagung harga jagung pasar rpkg sisi harga ayam telur murah ttp pakan ayam mahal ternak unggas alami rugi","Negatif"
2,"makan warung tegal pepet jual langgan kenal gratis beli pakai lauk telur bokek gaji lgs kasih ayamempal jagung sayur lengkapharga normal","Positif"
0,"harga telur turun harga jagung sorot harga bibit langit sorot supply demand pikir","Netral"
1,"suda nangkring biasah manteman spesial nasi bakar tongkol telur asinharga kaya ayam jamur semuaahh","Positif"
-2,"harga ayam minyak telur barang essential pulak jenis menteri makan gaji buta nak menteri settle bodo anjing","Negatif"
-1,"viral klaten harga anjlok pria curi telur dan aksi rekam cctv","Negatif"
-2,"ternak ayam telur lampung aku rugi rp juta garagara naik harga pakan jagung harga telur anjlok","Negatif"
1,"kiim telor sehat nduk harga pakan standard harga telor","Positif"
3,"mudah lantik nasihat ekonomi bantu skg harga barang mentahmakananayamtelur harap dsn bantu great job far pm hooe continue bring prosperity improve economy terima kasih dsis dsn","Positif"
1,"ayam kilo sosis oke telur kg tempe beli sayur sisa gatau harga sayur cuman tinggal banget minggu","Positif"
-1,"sadfood mahal range gantung telor sender sen spesial banget harga segitu","Negatif"
1,"pempek radial asli palembang pempek lem telor lenjer ada lenjer kulit paket harga jangkau minat order dm","Positif"
-3,"mie goreng pakai telor mie goreng es kakak perempuan kopi es batu gelas total harga harga nyata cinta salah total buru bayar harga mie serta minum","Negatif"
0,"harga telor ancuran","Netral"
-1,"viral klaten harga anjlok pria curi telur dan aksi rekam cctv","Negatif"
0,"bantal sofa telor ceplok harga rp link","Netral"
-2,"dari tadi scroll grabgojekshopeetraveloka bandingin harga makan murah bingung gajadi goreng telor ajeh pressure banget bgst","Negatif"
1,"ning bagi telur ayam warga desa plandaan kabupaten jombang gera dorong upaya bantu ternak ayam telur lokal kabupaten jombang ternak ayam telur alami turun harga telur tinggi angka pakan ternak","Positif"
0,"ngomong-ngomong menu nasi goreng rempah ribu harga offline telor ceplok dadar cocok makan daging lema","Netral"
0,"maghrib buru telur harga telur kg depan telur telur telur","Netral"
0,"probolinggo ternak telur ayam jerit harga telurturun","Netral"
0,"harga telur ayam terjun bebas ternak resah","Netral"
0,"once upon time harga telur tingkat dadak dadak menteri arah","Netral"
0,"suroto temu presiden harga telur turun","Netral"
-1,"keluh ternak harga telur merosot penyetabilan harga telor harga jagung turun","Negatif"
-1,"telur pulau jawa bal serbu lombok timur ntb sebab harga telur anjlok kondisi sebab ternak lotim protes sweeping","Negatif"
1,"harga wajar mesti liat daerah harga variasi telor start make sense martabak angka segitu","Positif"
-1,"telur lokasi worth worth gantung jakarta harga standar","Negatif"
-1,"fess open order ekado isi telur puyuh balut daging ayam isi mozarella harga isi telur puyuh kpcs isi mozarella kpcs dom malang ongkos kirim via shopee mesan dm","Negatif"
-1,"guis open order ekado isi telur puyuh balut daging ayam isi mozarella harga kpack pcs dom malang ongkos kirim via shopee mesan dm","Negatif"
1,"majalengka september kirim harga telur blitar terima kota majalengka harga rp sekian terimakasih","Positif"
-4,"harga telur anjlok ternak dilema hidup segan mati","Negatif"
0,"kaget denger harga telur kilo","Netral"
-1,"supplier telur pasar kota pasuruan idham aku anjlok harga telur juli kemarin video","Negatif"
-3,"suroto presiden jokowi bantu pecah hadap ternak harga jagung cenderung harga telur rendah","Negatif"
0,"temu suroto tuju bentang poster tulis jokowi bantu ternak beli jagung harga wajar telur murah","Netral"
-1,"jakarta lupa makan telur harga telur sejahtera ternak indonesia","Negatif"
0,"bedah problematika harga telur ayam kunjung","Netral"
-3,"ungkap suroto bantu ternak beli jagung harga wajar ayam pellung rumah makan jagung rutin beli jagung harga jagung pasar rpkg sisi harga ayam telur murah ttp pakan ayam mahal ternak unggas rugi","Negatif"
0,"harga telur ayam lotte grosir meruya kg kg harga telur ayam indogrosir murah harga lotte grosir","Netral"
0,"batas tingkat ternak permendag mama member merah indogrosir saran member indogrosir harga telur ayam murah","Netral"
-2,"harga telur ayam indogrosir bawah harga batas tingkat ternak permendag wajar ternak gaji harga telur ayam lotte grosir meruya mahal harga indogrosir bawah harga","Negatif"
-1,"harga telor tempat kg kemarin beli kg harga telor turun drastis harga minyak turun harga","Negatif"
0,"mama turun harga jual telur ayam kg","Netral"
0,"telur ayam indogrosir harga jual telur ayam toko mama","Netral"
0,"sayang harga telor titik rendah","Netral"
-2,"nekat bentang poster temu wakil himpun insan unggas ternak ayam telur suroto presiden bantu ternak beli jagung harga wajar harga telur rendah percaya satusatunya indonesia tolong ternak","Negatif"
1,"pempek radial asli palembang pempek lem telor lenjer ada lenjer kulit paket harga jangkau minat order dm","Positif"
1,"makan asas ayam segar telur ikan harga netizen gelupur mua service make up fazura rm baju kahwin fully chiffon full beading custommade harga budget rm habis niaga nak makan","Positif"
-1,"bang pakai ayam pakai telor pakai kerupuk engga bang harga kerupuk beli spotify premium","Negatif"
-2,"harga telur anjlok dagang laba maling guling rumah koran online sep","Negatif"
0,"sebentar harga telur gelar hajat","Netral"
0,"syahrul yasin limpo tan planga plongo daya hadap tengkulak pasar planga plongoharga harga cabai harga telur ayam harga jagung","Netral"
0,"dagang laba harga telur kota pasuruan turun rp ribu kilogram","Netral"
-1,"prediksi harga telur ayam jual indogrosir turun membernya jual telur ayam beli harga telur ayam member rendah harga jual pasar mitra tani telur ayam","Negatif"
0,"presiden jokowi panggil tan menteri nasdem kait telur ayam presiden jokowi jual telur ayam harga jual telur ayam pasar mitra tani tan beritahu beli indogrosir","Netral"
0,"main buka harga jual telur ayam telur ayam indogrosir jual kg harga jual pasar mitra tani","Netral"
1,"indogrosir harga murah telur ayam membernya beli bagus indogrosir sangka membernya beli sama harga jual telur ayam pasar mitra tani","Positif"
4,"tetangga ucap terima kasih ucap terima kasih indogrosir harga telur ayam murah","Positif"
0,"telur ayam indogrosir harga jual toko harga jual pasar mitra tani harga batas ternak telur ayam permendag atur menteri dagang","Netral"
0,"telur ayam indogrosir tetangga kota bambu harga telur batas ternak kg jual pasar mitra tani","Netral"
0,"telur ayam negeri turun harga rp kg","Netral"
-1,"harga jagung murah tani jagung kasihan ujung import solusi batas produksi telur harga telur","Negatif"
1,"almarhum bapak beliau guru agama islam sman caruban gaji guru beliau ternak ayam telur dengar keluh kesah makan ayam mahal harga telur turun semangat suroto","Positif"
0,"bawa poster harga telur naik panggil istana bawa poster kpk benah panggil istana","Netral"
